full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,label
@LahrianSyahilla Pertamina dan Toyota bekerja sama untuk memastikan bahwa BBM dengan kandungan etanol 3 5% dapat digunakan dengan aman dan efektif pada kendaraan.,lahriansyahilla pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol dapat digunakan dengan aman efektif pada kendaraan,lahriansyahilla pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol dapat digunakan dengan aman efektif pada kendaraan,"['lahriansyahilla', 'pertamina', 'toyota', 'bekerja', 'sama', 'untuk', 'memastikan', 'bahwa', 'dengan', 'kandungan', 'etanol', 'dapat', 'digunakan', 'dengan', 'aman', 'efektif', 'pada', 'kendaraan']","['lahriansyahilla', 'pertamina', 'toyota', 'kandungan', 'etanol', 'aman', 'efektif', 'kendaraan']",lahriansyahilla pertamina toyota kandung etanol aman efektif kendara,
@InfoJktCom Bos Toyota memastikan bahwa kendaraan Toyota dapat menggunakan BBM Pertamina dengan kandungan etanol 3 5% dengan aman dan nyaman.,infojktcom toyota memastikan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol dengan aman nyaman,infojktcom toyota memastikan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol dengan aman nyaman,"['infojktcom', 'toyota', 'memastikan', 'bahwa', 'kendaraan', 'toyota', 'dapat', 'menggunakan', 'pertamina', 'dengan', 'kandungan', 'etanol', 'dengan', 'aman', 'nyaman']","['infojktcom', 'toyota', 'kendaraan', 'toyota', 'pertamina', 'kandungan', 'etanol', 'aman', 'nyaman']",infojktcom toyota kendara toyota pertamina kandung etanol aman nyaman,
@arfiecandra @CNNIndonesia Itu jelas menjadi salah satu faktor utama dan harus menjadi concern pertamina kewajiban swasta beli ke pertamina oleh pemerintah jg itu prkatik gak sehat sbenernya dri kacamata investasi tpi sikap swasta yg cnderung ngipasin soal bbm etanol ini jg lyak dipertanyakan,arfiecandra cnnindonesia jelas menjadi salah satu faktor utama harus menjadi concern pertamina kewajiban swasta beli pertamina oleh pemerintah prkatik sehat sbenernya kacamata investasi sikap swasta cnderung ngipasin soal etanol lyak dipertanyakan,arfiecandra cnnindonesia jelas menjadi salah satu faktor utama harus menjadi concern pertamina kewajiban swasta beli pertamina oleh pemerintah prkatik sehat sebenarnya kacamata investasi sikap swasta cnderung ngipasin soal etanol lyak dipertanyakan,"['arfiecandra', 'cnnindonesia', 'jelas', 'menjadi', 'salah', 'satu', 'faktor', 'utama', 'harus', 'menjadi', 'concern', 'pertamina', 'kewajiban', 'swasta', 'beli', 'pertamina', 'oleh', 'pemerintah', 'prkatik', 'sehat', 'sebenarnya', 'kacamata', 'investasi', 'sikap', 'swasta', 'cnderung', 'ngipasin', 'soal', 'etanol', 'lyak', 'dipertanyakan']","['arfiecandra', 'cnnindonesia', 'salah', 'faktor', 'utama', 'concern', 'pertamina', 'kewajiban', 'swasta', 'beli', 'pertamina', 'pemerintah', 'prkatik', 'sehat', 'kacamata', 'investasi', 'sikap', 'swasta', 'cnderung', 'ngipasin', 'etanol', 'lyak']",arfiecandra cnnindonesia salah faktor utama concern pertamina wajib swasta beli pertamina perintah prkatik sehat kacamata investasi sikap swasta cnderung ngipasin etanol lyak,
@Seputar_Energi_ Kandungan etanol 3 5% di BBM Pertamina dapat membantu meningkatkan kualitas bahan bakar dan aman untuk kendaraan.,seputarenergi kandungan etanol pertamina dapat membantu meningkatkan kualitas bahan bakar aman untuk kendaraan,seputarenergi kandungan etanol pertamina dapat membantu meningkatkan kualitas bahan bakar aman untuk kendaraan,"['seputarenergi', 'kandungan', 'etanol', 'pertamina', 'dapat', 'membantu', 'meningkatkan', 'kualitas', 'bahan', 'bakar', 'aman', 'untuk', 'kendaraan']","['seputarenergi', 'kandungan', 'etanol', 'pertamina', 'membantu', 'meningkatkan', 'kualitas', 'bahan', 'bakar', 'aman', 'kendaraan']",seputarenergi kandung etanol pertamina bantu tingkat kualitas bahan bakar aman kendara,
@InfoJktCom Bos Toyota menyatakan bahwa kandungan etanol 3 5% di BBM Pertamina telah diuji dan dinyatakan aman untuk digunakan.,infojktcom toyota menyatakan bahwa kandungan etanol pertamina telah diuji dinyatakan aman untuk digunakan,infojktcom toyota menyatakan bahwa kandungan etanol pertamina telah diuji dinyatakan aman untuk digunakan,"['infojktcom', 'toyota', 'menyatakan', 'bahwa', 'kandungan', 'etanol', 'pertamina', 'telah', 'diuji', 'dinyatakan', 'aman', 'untuk', 'digunakan']","['infojktcom', 'toyota', 'kandungan', 'etanol', 'pertamina', 'diuji', 'dinyatakan', 'aman']",infojktcom toyota kandung etanol pertamina uji nyata aman,
@LahrianSyahilla Dengan kandungan etanol 3 5% BBM Pertamina dapat menjadi pilihan yang aman dan ekonomis untuk kendaraan.,lahriansyahilla dengan kandungan etanol pertamina dapat menjadi pilihan yang aman ekonomis untuk kendaraan,lahriansyahilla dengan kandungan etanol pertamina dapat menjadi pilihan yang aman ekonomis untuk kendaraan,"['lahriansyahilla', 'dengan', 'kandungan', 'etanol', 'pertamina', 'dapat', 'menjadi', 'pilihan', 'yang', 'aman', 'ekonomis', 'untuk', 'kendaraan']","['lahriansyahilla', 'kandungan', 'etanol', 'pertamina', 'pilihan', 'aman', 'ekonomis', 'kendaraan']",lahriansyahilla kandung etanol pertamina pilih aman ekonomis kendara,positive
@Seputar_Energi_ Bos Toyota memastikan bahwa kandungan etanol 3 5% di BBM Pertamina tidak akan mempengaruhi kinerja kendaraan.,seputarenergi toyota memastikan bahwa kandungan etanol pertamina tidak akan mempengaruhi kinerja kendaraan,seputarenergi toyota memastikan bahwa kandungan etanol pertamina tidak akan mempengaruhi kinerja kendaraan,"['seputarenergi', 'toyota', 'memastikan', 'bahwa', 'kandungan', 'etanol', 'pertamina', 'tidak', 'akan', 'mempengaruhi', 'kinerja', 'kendaraan']","['seputarenergi', 'toyota', 'kandungan', 'etanol', 'pertamina', 'mempengaruhi', 'kinerja', 'kendaraan']",seputarenergi toyota kandung etanol pertamina pengaruh kerja kendara,positive
@InfoJktCom Pertamina dan Toyota bekerja sama untuk memastikan bahwa BBM dengan kandungan etanol 3 5% aman dan handal untuk kendaraan.,infojktcom pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol aman handal untuk kendaraan,infojktcom pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol aman handal untuk kendaraan,"['infojktcom', 'pertamina', 'toyota', 'bekerja', 'sama', 'untuk', 'memastikan', 'bahwa', 'dengan', 'kandungan', 'etanol', 'aman', 'handal', 'untuk', 'kendaraan']","['infojktcom', 'pertamina', 'toyota', 'kandungan', 'etanol', 'aman', 'handal', 'kendaraan']",infojktcom pertamina toyota kandung etanol aman handal kendara,positive
@LahrianSyahilla Bos Toyota menyatakan bahwa kendaraan Toyota dapat menggunakan BBM Pertamina dengan kandungan etanol 3 5% tanpa perlu khawatir.,lahriansyahilla toyota menyatakan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol tanpa perlu khawatir,lahriansyahilla toyota menyatakan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol tanpa perlu khawatir,"['lahriansyahilla', 'toyota', 'menyatakan', 'bahwa', 'kendaraan', 'toyota', 'dapat', 'menggunakan', 'pertamina', 'dengan', 'kandungan', 'etanol', 'tanpa', 'perlu', 'khawatir']","['lahriansyahilla', 'toyota', 'kendaraan', 'toyota', 'pertamina', 'kandungan', 'etanol', 'khawatir']",lahriansyahilla toyota kendara toyota pertamina kandung etanol khawatir,positive
@InfoJktCom Kandungan etanol 3 5% di BBM Pertamina dapat membantu mengurangi emisi gas rumah kaca dan aman untuk kendaraan.,infojktcom kandungan etanol pertamina dapat membantu mengurangi emisi rumah kaca aman untuk kendaraan,infojktcom kandungan etanol pertamina dapat membantu mengurangi emisi rumah kaca aman untuk kendaraan,"['infojktcom', 'kandungan', 'etanol', 'pertamina', 'dapat', 'membantu', 'mengurangi', 'emisi', 'rumah', 'kaca', 'aman', 'untuk', 'kendaraan']","['infojktcom', 'kandungan', 'etanol', 'pertamina', 'membantu', 'mengurangi', 'emisi', 'rumah', 'kaca', 'aman', 'kendaraan']",infojktcom kandung etanol pertamina bantu kurang emisi rumah kaca aman kendara,positive
@LahrianSyahilla Bos Toyota memastikan bahwa kandungan etanol 3 5% di BBM Pertamina telah memenuhi standar keamanan yang berlaku.,lahriansyahilla toyota memastikan bahwa kandungan etanol pertamina telah memenuhi standar keamanan yang berlaku,lahriansyahilla toyota memastikan bahwa kandungan etanol pertamina telah memenuhi standar keamanan yang berlaku,"['lahriansyahilla', 'toyota', 'memastikan', 'bahwa', 'kandungan', 'etanol', 'pertamina', 'telah', 'memenuhi', 'standar', 'keamanan', 'yang', 'berlaku']","['lahriansyahilla', 'toyota', 'kandungan', 'etanol', 'pertamina', 'memenuhi', 'standar', 'keamanan', 'berlaku']",lahriansyahilla toyota kandung etanol pertamina penuh standar aman laku,positive
@InfoJktCom Dengan kandungan etanol 3 5% BBM Pertamina dapat menjadi pilihan yang tepat untuk kendaraan Toyota.,infojktcom dengan kandungan etanol pertamina dapat menjadi pilihan yang tepat untuk kendaraan toyota,infojktcom dengan kandungan etanol pertamina dapat menjadi pilihan yang tepat untuk kendaraan toyota,"['infojktcom', 'dengan', 'kandungan', 'etanol', 'pertamina', 'dapat', 'menjadi', 'pilihan', 'yang', 'tepat', 'untuk', 'kendaraan', 'toyota']","['infojktcom', 'kandungan', 'etanol', 'pertamina', 'pilihan', 'kendaraan', 'toyota']",infojktcom kandung etanol pertamina pilih kendara toyota,positive
@LahrianSyahilla Bos Toyota menyatakan bahwa kandungan etanol 3 5% di BBM Pertamina tidak akan menyebabkan kerusakan pada kendaraan.,lahriansyahilla toyota menyatakan bahwa kandungan etanol pertamina tidak akan menyebabkan kerusakan pada kendaraan,lahriansyahilla toyota menyatakan bahwa kandungan etanol pertamina tidak akan menyebabkan kerusakan pada kendaraan,"['lahriansyahilla', 'toyota', 'menyatakan', 'bahwa', 'kandungan', 'etanol', 'pertamina', 'tidak', 'akan', 'menyebabkan', 'kerusakan', 'pada', 'kendaraan']","['lahriansyahilla', 'toyota', 'kandungan', 'etanol', 'pertamina', 'menyebabkan', 'kerusakan', 'kendaraan']",lahriansyahilla toyota kandung etanol pertamina sebab rusa kendara,positive
@LahrianSyahilla Pertamina dan Toyota bekerja sama untuk memastikan bahwa BBM dengan kandungan etanol 3 5% aman untuk kendaraan.,lahriansyahilla pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol aman untuk kendaraan,lahriansyahilla pertamina toyota bekerja sama untuk memastikan bahwa dengan kandungan etanol aman untuk kendaraan,"['lahriansyahilla', 'pertamina', 'toyota', 'bekerja', 'sama', 'untuk', 'memastikan', 'bahwa', 'dengan', 'kandungan', 'etanol', 'aman', 'untuk', 'kendaraan']","['lahriansyahilla', 'pertamina', 'toyota', 'kandungan', 'etanol', 'aman', 'kendaraan']",lahriansyahilla pertamina toyota kandung etanol aman kendara,positive
@InfoJktCom Kandungan etanol 3 5% di BBM Pertamina telah diuji dan dinyatakan aman oleh Bos Toyota,infojktcom kandungan etanol pertamina telah diuji dinyatakan aman oleh toyota,infojktcom kandungan etanol pertamina telah diuji dinyatakan aman oleh toyota,"['infojktcom', 'kandungan', 'etanol', 'pertamina', 'telah', 'diuji', 'dinyatakan', 'aman', 'oleh', 'toyota']","['infojktcom', 'kandungan', 'etanol', 'pertamina', 'diuji', 'dinyatakan', 'aman', 'toyota']",infojktcom kandung etanol pertamina uji nyata aman toyota,positive
@Seputar_Energi_ Bos Toyota memastikan bahwa kendaraan Toyota dapat menggunakan BBM Pertamina dengan kandungan etanol 3 5% tanpa masalah,seputarenergi toyota memastikan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol tanpa masalah,seputarenergi toyota memastikan bahwa kendaraan toyota dapat menggunakan pertamina dengan kandungan etanol tanpa masalah,"['seputarenergi', 'toyota', 'memastikan', 'bahwa', 'kendaraan', 'toyota', 'dapat', 'menggunakan', 'pertamina', 'dengan', 'kandungan', 'etanol', 'tanpa', 'masalah']","['seputarenergi', 'toyota', 'kendaraan', 'toyota', 'pertamina', 'kandungan', 'etanol']",seputarenergi toyota kendara toyota pertamina kandung etanol,positive
@LahrianSyahilla Dengan kandungan etanol 3 5% BBM Pertamina dapat menjadi pilihan yang aman dan ramah lingkungan.,lahriansyahilla dengan kandungan etanol pertamina dapat menjadi pilihan yang aman ramah lingkungan,lahriansyahilla dengan kandungan etanol pertamina dapat menjadi pilihan yang aman ramah lingkungan,"['lahriansyahilla', 'dengan', 'kandungan', 'etanol', 'pertamina', 'dapat', 'menjadi', 'pilihan', 'yang', 'aman', 'ramah', 'lingkungan']","['lahriansyahilla', 'kandungan', 'etanol', 'pertamina', 'pilihan', 'aman', 'ramah', 'lingkungan']",lahriansyahilla kandung etanol pertamina pilih aman ramah lingkung,positive
@InfoJktCom Bos Toyota menyatakan bahwa kandungan etanol 3 5% di BBM Pertamina aman untuk digunakan pada kendaraan,infojktcom toyota menyatakan bahwa kandungan etanol pertamina aman untuk digunakan pada kendaraan,infojktcom toyota menyatakan bahwa kandungan etanol pertamina aman untuk digunakan pada kendaraan,"['infojktcom', 'toyota', 'menyatakan', 'bahwa', 'kandungan', 'etanol', 'pertamina', 'aman', 'untuk', 'digunakan', 'pada', 'kendaraan']","['infojktcom', 'toyota', 'kandungan', 'etanol', 'pertamina', 'aman', 'kendaraan']",infojktcom toyota kandung etanol pertamina aman kendara,positive
@heyho9584455737 @masihmagangNIH @ARSIPAJA Itu campuran etanol (sekitar 3 5%) dalam base fuel BBM impor Pertamina untuk tingkatkan RON secara murah. Namun etanol punya energi lebih rendah (26-30 MJ/kg vs 40 MJ/kg bensin) berpotensi bikin mesin lebih boros bahan bakar. Kebijakan ini dikritik karena harga beli etanol,heyho masihmagangnih arsipaja campuran etanol sekitar dalam base fuel impor pertamina untuk tingkatkan secara murah namun etanol punya energi lebih rendah  mjkg mjkg bensin berpotensi bikin mesin lebih boros bahan bakar kebijakan dikritik karena harga beli etanol,heyho masihmagangnih arsipaja campuran etanol sekitar dalam base fuel impor pertamina untuk tingkatkan secara murah namun etanol punya energi lebih rendah mjkg mjkg bensin berpotensi bikin mesin lebih boros bahan bakar kebijakan dikritik karena harga beli etanol,"['heyho', 'masihmagangnih', 'arsipaja', 'campuran', 'etanol', 'sekitar', 'dalam', 'base', 'fuel', 'impor', 'pertamina', 'untuk', 'tingkatkan', 'secara', 'murah', 'namun', 'etanol', 'punya', 'energi', 'lebih', 'rendah', 'mjkg', 'mjkg', 'bensin', 'berpotensi', 'bikin', 'mesin', 'lebih', 'boros', 'bahan', 'bakar', 'kebijakan', 'dikritik', 'karena', 'harga', 'beli', 'etanol']","['heyho', 'masihmagangnih', 'arsipaja', 'campuran', 'etanol', 'base', 'fuel', 'impor', 'pertamina', 'tingkatkan', 'murah', 'etanol', 'energi', 'rendah', 'mjkg', 'mjkg', 'bensin', 'berpotensi', 'bikin', 'mesin', 'boros', 'bahan', 'bakar', 'kebijakan', 'dikritik', 'harga', 'beli', 'etanol']",heyho masihmagangnih arsipaja campur etanol base fuel impor pertamina tingkat murah etanol energi rendah mjkg mjkg bensin potensi bikin mesin boros bahan bakar bijak kritik harga beli etanol,
@kemlonih @alvinlie21 @pertamina Yang jelas bbm dengan kandungan etanol banyak kualitasnya akan lebih rendah daripada BBM murni. Dan dapat merusak mesin. https://t.co/OaldyzXrvO,kemlonih alvinlie pertamina yang jelas dengan kandungan etanol banyak kualitasnya akan lebih rendah daripada murni dapat merusak mesin tcooaldyzxrvo,kemlonih alvinlie pertamina yang jelas dengan kandungan etanol banyak kualitasnya akan lebih rendah daripada murni dapat merusak mesin tcooaldyzxrvo,"['kemlonih', 'alvinlie', 'pertamina', 'yang', 'jelas', 'dengan', 'kandungan', 'etanol', 'banyak', 'kualitasnya', 'akan', 'lebih', 'rendah', 'daripada', 'murni', 'dapat', 'merusak', 'mesin', 'tcooaldyzxrvo']","['kemlonih', 'alvinlie', 'pertamina', 'kandungan', 'etanol', 'kualitasnya', 'rendah', 'murni', 'merusak', 'mesin', 'tcooaldyzxrvo']",kemlonih alvinlie pertamina kandung etanol kualitas rendah murni rusak mesin tcooaldyzxrvo,
@KompasTV aneh malah menolak BBM yang lebih ramah lingkungan cuma krena ada 3 5% etanol. Padahal dunia sedang beralih ke energi hijau. Pertamina justru selangkah lebih maju! Padahal produk Sheel sendiri sdh menerapakan E10 alias etanol 10%. Hadehhhjustru bagus agar lebih ramah lingkungan,kompastv aneh malah menolak yang lebih ramah lingkungan cuma krena etanol padahal dunia sedang beralih energi hijau pertamina justru selangkah lebih maju padahal produk sheel sendiri menerapakan alias etanol hadehhhjustru bagus agar lebih ramah lingkungan,kompastv aneh malah menolak yang lebih ramah lingkungan cuma karena etanol padahal dunia sedang beralih energi hijau pertamina justru selangkah lebih maju padahal produk sheel sendiri menerapakan alias etanol hadehhhjustru bagus agar lebih ramah lingkungan,"['kompastv', 'aneh', 'malah', 'menolak', 'yang', 'lebih', 'ramah', 'lingkungan', 'cuma', 'karena', 'etanol', 'padahal', 'dunia', 'sedang', 'beralih', 'energi', 'hijau', 'pertamina', 'justru', 'selangkah', 'lebih', 'maju', 'padahal', 'produk', 'sheel', 'sendiri', 'menerapakan', 'alias', 'etanol', 'hadehhhjustru', 'bagus', 'agar', 'lebih', 'ramah', 'lingkungan']","['kompastv', 'aneh', 'menolak', 'ramah', 'lingkungan', 'etanol', 'dunia', 'beralih', 'energi', 'hijau', 'pertamina', 'selangkah', 'maju', 'produk', 'sheel', 'menerapakan', 'alias', 'etanol', 'hadehhhjustru', 'bagus', 'ramah', 'lingkungan']",kompastv aneh tolak ramah lingkung etanol dunia alih energi hijau pertamina selang maju produk sheel apa alias etanol hadehhhjustru bagus ramah lingkung,positive
@toe_giman @pertamina @MyPertaminaID Moso @prabowo tak ada yg ngasih tahu soal ini sebab kata bahlil presiden sdh setuju kandungan bbm dg etanol 10% ,toegiman pertamina mypertaminaid moso prabowo ngasih tahu soal sebab kata bahlil presiden setuju kandungan etanol,toegiman pertamina mypertaminaid moso prabowo mengasih tahu soal sebab kata bahlil presiden setuju kandungan etanol,"['toegiman', 'pertamina', 'mypertaminaid', 'moso', 'prabowo', 'mengasih', 'tahu', 'soal', 'sebab', 'kata', 'bahlil', 'presiden', 'setuju', 'kandungan', 'etanol']","['toegiman', 'pertamina', 'mypertaminaid', 'moso', 'prabowo', 'mengasih', 'bahlil', 'presiden', 'setuju', 'kandungan', 'etanol']",toegiman pertamina mypertaminaid moso prabowo asih bahlil presiden tuju kandung etanol,
@RChristtopher @ARSIPAJA Sekarang aja sudah defisit bang lihat noh pertamina etanol 10% bangsat,rchristtopher arsipaja sekarang sudah defisit bang lihat pertamina etanol bangsat,rchristtopher arsipaja sekarang sudah defisit abang lihat pertamina etanol bangsat,"['rchristtopher', 'arsipaja', 'sekarang', 'sudah', 'defisit', 'abang', 'lihat', 'pertamina', 'etanol', 'bangsat']","['rchristtopher', 'arsipaja', 'defisit', 'abang', 'lihat', 'pertamina', 'etanol', 'bangsat']",rchristtopher arsipaja defisit abang lihat pertamina etanol bangsat,
Bos Toyota soal Etanol 3 5% di BBM untuk Kendaraan: Nggak Masalah Pertamina tidak salah langkah justru sedang menyelaraskan BBM Indonesia dengan standar global dan kebijakan energi bersih internasional. https://t.co/Y21P7xg58e,toyota soal etanol untuk kendaraan nggak masalah pertamina tidak salah langkah justru sedang menyelaraskan indonesia dengan standar global kebijakan energi bersih internasional tcoypxge,toyota soal etanol untuk kendaraan tidak masalah pertamina tidak salah langkah justru sedang menyelaraskan indonesia dengan standar global kebijakan energi bersih internasional tcoypxge,"['toyota', 'soal', 'etanol', 'untuk', 'kendaraan', 'tidak', 'masalah', 'pertamina', 'tidak', 'salah', 'langkah', 'justru', 'sedang', 'menyelaraskan', 'indonesia', 'dengan', 'standar', 'global', 'kebijakan', 'energi', 'bersih', 'internasional', 'tcoypxge']","['toyota', 'etanol', 'kendaraan', 'pertamina', 'salah', 'langkah', 'menyelaraskan', 'indonesia', 'standar', 'global', 'kebijakan', 'energi', 'bersih', 'internasional', 'tcoypxge']",toyota etanol kendara pertamina salah langkah selaras indonesia standar global bijak energi bersih internasional tcoypxge,positive
