Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
alhamdulillah bagus dan sangat membantu banget,alhamdulillah bagus sangat membantu banget,alhamdulillah bagus sangat membantu banget,"['alhamdulillah', 'bagus', 'sangat', 'membantu', 'banget']","['alhamdulillah', 'bagus', 'membantu', 'banget']",alhamdulillah bagus bantu banget,11,positive
pengiriman sangat cepat dan mudah untuk transaksi,pengiriman sangat cepat mudah untuk transaksi,pengiriman sangat cepat mudah untuk transaksi,"['pengiriman', 'sangat', 'cepat', 'mudah', 'untuk', 'transaksi']","['pengiriman', 'cepat', 'mudah', 'transaksi']",kirim cepat mudah transaksi,13,positive
"saya mau klaim kode diamond gratis tapi kodenya tidak muncul 😠, mohon diperbaiki sebelum tanggal 30 November🙏",saya klaim kode diamond gratis tapi kodenya tidak muncul mohon diperbaiki sebelum tanggal november,saya klaim kode diamond gratis tapi kodenya tidak muncul mohon diperbaiki sebelum tanggal november,"['saya', 'klaim', 'kode', 'diamond', 'gratis', 'tapi', 'kodenya', 'tidak', 'muncul', 'mohon', 'diperbaiki', 'sebelum', 'tanggal', 'november']","['klaim', 'kode', 'diamond', 'gratis', 'kodenya', 'muncul', 'mohon', 'diperbaiki', 'tanggal', 'november']",klaim kode diamond gratis kode muncul mohon baik tanggal november,3,positive
kuota harian 1000 dr shope pay nya kemapa ya koq ga bs d pake.pdhl kuota hafian dr jam 10 mpe jam 22.00.samjugboh...wkwkwkkw,kuota harian  shope kemapa pakepdhl kuota hafian samjugbohwkwkwkkw,kuota harian shope kemapa pakepdhl kuota hafian samjugbohwkwkwkkw,"['kuota', 'harian', 'shope', 'kemapa', 'pakepdhl', 'kuota', 'hafian', 'samjugbohwkwkwkkw']","['kuota', 'harian', 'shope', 'kemapa', 'pakepdhl', 'kuota', 'hafian', 'samjugbohwkwkwkkw']",kuota hari shope kemapa pakepdhl kuota hafian samjugbohwkwkwkkw,-4,negative
bagus jossjiz,bagus jossjiz,bagus jossjiz,"['bagus', 'jossjiz']","['bagus', 'jossjiz']",bagus jossjiz,2,positive
mempermudah bertransaksi,mempermudah bertransaksi,mempermudah bertransaksi,"['mempermudah', 'bertransaksi']","['mempermudah', 'bertransaksi']",mudah transaksi,8,positive
membantu mempermudah pembayaran,membantu mempermudah pembayaran,membantu mempermudah pembayaran,"['membantu', 'mempermudah', 'pembayaran']","['membantu', 'mempermudah', 'pembayaran']",bantu mudah bayar,8,positive
akun biadab mutusin rejeki orang,akun biadab mutusin rejeki orang,akun biadab memutuskan rejeki orang,"['akun', 'biadab', 'memutuskan', 'rejeki', 'orang']","['akun', 'biadab', 'memutuskan', 'rejeki', 'orang']",akun biadab putus rejeki orang,10,positive
mantab dan emang siippp dehhh...,mantab emang siippp dehhh,mantab memang sip deh,"['mantab', 'memang', 'sip', 'deh']","['mantab', 'sip', 'deh']",mantab sip deh,0,neutral
mantulll,mantulll,mantulll,['mantulll'],['mantulll'],mantulll,0,neutral
"uang saya terpotong, padahal pembayaran belum berhasil, dan tidak mau mengembalikan. Kalau kalian scroll sampai nemu review asli non buzzer, banyak juga keluhan yang sama.",uang saya terpotong padahal pembayaran belum berhasil tidak mengembalikan kalau kalian scroll sampai nemu review asli buzzer banyak juga keluhan yang sama,uang saya terpotong padahal pembayaran belum berhasil tidak mengembalikan kalau kalian scroll sampai nemu review asli buzzer banyak juga keluhan yang sama,"['uang', 'saya', 'terpotong', 'padahal', 'pembayaran', 'belum', 'berhasil', 'tidak', 'mengembalikan', 'kalau', 'kalian', 'scroll', 'sampai', 'nemu', 'review', 'asli', 'buzzer', 'banyak', 'juga', 'keluhan', 'yang', 'sama']","['uang', 'terpotong', 'pembayaran', 'berhasil', 'mengembalikan', 'scroll', 'nemu', 'review', 'asli', 'buzzer', 'keluhan']",uang potong bayar hasil kembali scroll nemu review asli buzzer keluh,2,positive
Saya setuju Dengan cara ini,saya setuju dengan cara,saya setuju dengan cara,"['saya', 'setuju', 'dengan', 'cara']",['setuju'],tuju,3,positive
top up dari atm bri sudah 24 jam tidak masuk2 nunggu sampai kapan ?,dari sudah tidak masuk nunggu sampai kapan,dari sudah tidak masuk menunggu sampai kapan,"['dari', 'sudah', 'tidak', 'masuk', 'menunggu', 'sampai', 'kapan']","['masuk', 'menunggu']",masuk tunggu,-2,negative
Semoga tetap bisa diandalkan,semoga tetap bisa diandalkan,semoga tetap bisa diandalkan,"['semoga', 'tetap', 'bisa', 'diandalkan']","['semoga', 'diandalkan']",moga andal,6,positive
asikkk,asikkk,asik,['asik'],['asik'],asik,4,positive
bagus aku suka,bagus suka,bagus suka,"['bagus', 'suka']","['bagus', 'suka']",bagus suka,5,positive
"gratis admin uy mantap la. aplikasi terbaik asli, tiap beli pakai qris atau ngga dpt cashback terus mantappp👍👍👍👍",gratis admin mantap aplikasi terbaik asli tiap beli pakai qris atau ngga cashback terus mantappp,gratis admin mantap aplikasi terbaik asli tiap beli pakai qris atau tidak cashback terus mantap,"['gratis', 'admin', 'mantap', 'aplikasi', 'terbaik', 'asli', 'tiap', 'beli', 'pakai', 'qris', 'atau', 'tidak', 'cashback', 'terus', 'mantap']","['gratis', 'admin', 'mantap', 'aplikasi', 'terbaik', 'asli', 'beli', 'pakai', 'qris', 'cashback', 'mantap']",gratis admin mantap aplikasi baik asli beli pakai qris cashback mantap,17,positive
"bagus,, praktis,,, tpi knpa wktu mau beli token listrik agak lemot,, loadingnya lama,, semoga kedepannya bisa dibenahilah,,",bagus praktis knpa wktu beli token listrik agak lemot loadingnya lama semoga kedepannya bisa dibenahilah,bagus praktis kenapa waktu beli token listrik agak lemot loadingnya lama semoga kedepannya bisa dibenahilah,"['bagus', 'praktis', 'kenapa', 'waktu', 'beli', 'token', 'listrik', 'agak', 'lemot', 'loadingnya', 'lama', 'semoga', 'kedepannya', 'bisa', 'dibenahilah']","['bagus', 'praktis', 'beli', 'token', 'listrik', 'lemot', 'loadingnya', 'semoga', 'kedepannya', 'dibenahilah']",bagus praktis beli token listrik lot loadingnya moga depan benah,4,positive
"cepat cara menangani stp keinginan pelanggan, semoga selalu di hati para pelanggan dan sucsess selalu",cepat cara menangani keinginan pelanggan semoga selalu hati para pelanggan sucsess selalu,cepat cara menangani keinginan pelanggan semoga selalu hati para pelanggan sucsess selalu,"['cepat', 'cara', 'menangani', 'keinginan', 'pelanggan', 'semoga', 'selalu', 'hati', 'para', 'pelanggan', 'sucsess', 'selalu']","['cepat', 'menangani', 'pelanggan', 'semoga', 'hati', 'pelanggan', 'sucsess']",cepat tangan langgan moga hati langgan sucsess,11,positive
bagus bnyak poin,bagus bnyak poin,bagus banyak poin,"['bagus', 'banyak', 'poin']","['bagus', 'poin']",bagus poin,4,positive
terima kasih shopee pay,terima kasih shopee,terima kasih shopee,"['terima', 'kasih', 'shopee']","['terima', 'kasih', 'shopee']",terima kasih shopee,4,positive
pokoknya Joss shopeepay semoga makin betah,pokoknya joss shopeepay semoga makin betah,pokoknya joss shopeepay semoga makin betah,"['pokoknya', 'joss', 'shopeepay', 'semoga', 'makin', 'betah']","['pokoknya', 'joss', 'shopeepay', 'semoga', 'betah']",pokok joss shopeepay moga betah,4,positive
bagus memudahkan dlm hal pembayaran,bagus memudahkan pembayaran,bagus memudahkan pembayaran,"['bagus', 'memudahkan', 'pembayaran']","['bagus', 'memudahkan', 'pembayaran']",bagus mudah bayar,7,positive
selalu ditolak padahal saya selalu belanja lewat shopee dan dengan alasan yg tidak jelas penolakan Mulu tp di tawarin...ga recommended,selalu ditolak padahal saya selalu belanja lewat shopee dengan alasan tidak jelas penolakan mulu tawaringa recommended,selalu ditolak padahal saya selalu belanja lewat shopee dengan alasan tidak jelas penolakan mulu tawaringa recommended,"['selalu', 'ditolak', 'padahal', 'saya', 'selalu', 'belanja', 'lewat', 'shopee', 'dengan', 'alasan', 'tidak', 'jelas', 'penolakan', 'mulu', 'tawaringa', 'recommended']","['ditolak', 'belanja', 'shopee', 'alasan', 'penolakan', 'mulu', 'tawaringa', 'recommended']",tolak belanja shopee alas tolak mulu tawaringa recommended,-4,negative
kasih ful smoga dngan shopeepay - mmbantu ada kemudahan Amin ya allah,kasih smoga dngan shopeepay mmbantu kemudahan amin allah,kasih semoga dengan shopeepay mmbantu kemudahan amin allah,"['kasih', 'semoga', 'dengan', 'shopeepay', 'mmbantu', 'kemudahan', 'amin', 'allah']","['kasih', 'semoga', 'shopeepay', 'mmbantu', 'kemudahan', 'amin', 'allah']",kasih moga shopeepay mmbantu mudah amin allah,15,positive
thank you .. nice payment,thank nice payment,thank nice payment,"['thank', 'nice', 'payment']","['thank', 'nice', 'payment']",thank nice payment,8,positive
pencairan dana selalu gagal gak rekomen,pencairan dana selalu gagal rekomen,pencairan dana selalu gagal rekomen,"['pencairan', 'dana', 'selalu', 'gagal', 'rekomen']","['pencairan', 'dana', 'gagal', 'rekomen']",cair dana gagal rekomen,-1,negative
cukup baik dan cepat respon apk,cukup baik cepat respon,cukup baik cepat respon,"['cukup', 'baik', 'cepat', 'respon']","['cepat', 'respon']",cepat respon,5,positive
dipermudah cepat aman tepat,dipermudah cepat aman tepat,dipermudah cepat aman tepat,"['dipermudah', 'cepat', 'aman', 'tepat']","['dipermudah', 'cepat', 'aman']",mudah cepat aman,7,positive
sukses sallu,sukses sallu,sukses sallu,"['sukses', 'sallu']","['sukses', 'sallu']",sukses sallu,3,positive
mantapu,mantapu,mantapu,['mantapu'],['mantapu'],mantapu,0,neutral
sangat memuaskan...,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",['memuaskan'],muas,5,positive
terima kasih sahabat ku semua shopeepay,terima kasih sahabat semua shopeepay,terima kasih sahabat semua shopeepay,"['terima', 'kasih', 'sahabat', 'semua', 'shopeepay']","['terima', 'kasih', 'sahabat', 'shopeepay']",terima kasih sahabat shopeepay,8,positive
nice sangat membantu,nice sangat membantu,nice sangat membantu,"['nice', 'sangat', 'membantu']","['nice', 'membantu']",nice bantu,7,positive
aplikasi ini sangat membantu dalam melakukan transaksi online ❤️,aplikasi sangat membantu dalam melakukan transaksi online,aplikasi sangat membantu dalam melakukan transaksi online,"['aplikasi', 'sangat', 'membantu', 'dalam', 'melakukan', 'transaksi', 'online']","['aplikasi', 'membantu', 'transaksi', 'online']",aplikasi bantu transaksi online,3,positive
pengalaman yg baru dari shopee,pengalaman baru dari shopee,pengalaman baru dari shopee,"['pengalaman', 'baru', 'dari', 'shopee']","['pengalaman', 'shopee']",alam shopee,2,positive
belanja di sini lebih murah dari e-commerce lainnya no debat!! thankyou shoppe,belanja sini lebih murah dari ecommerce lainnya debat thankyou shoppe,belanja sini lebih murah dari ecommerce lainnya debat thankyou shoppe,"['belanja', 'sini', 'lebih', 'murah', 'dari', 'ecommerce', 'lainnya', 'debat', 'thankyou', 'shoppe']","['belanja', 'murah', 'ecommerce', 'debat', 'thankyou', 'shoppe']",belanja murah ecommerce debat thankyou shoppe,8,positive
Bismillah 🤲🏻🤗🙏,bismillah,bismillah,['bismillah'],['bismillah'],bismillah,4,positive
pelayanan yg cukup baik,pelayanan cukup baik,pelayanan cukup baik,"['pelayanan', 'cukup', 'baik']",['pelayanan'],layan,2,positive
Sangat manfaat dan ok banget..,sangat manfaat banget,sangat manfaat banget,"['sangat', 'manfaat', 'banget']","['manfaat', 'banget']",manfaat banget,6,positive
(Opsional) Bagikan pendapat anda.,opsional bagikan pendapat anda,opsional bagikan pendapat anda,"['opsional', 'bagikan', 'pendapat', 'anda']","['opsional', 'bagikan', 'pendapat']",opsional bagi dapat,4,positive
bintang 🌟🌟🌟🌟🌟,bintang,bintang,['bintang'],['bintang'],bintang,0,neutral
"hp saya kena hack orang jauh, dan orang itu menggunakan shopeepay saya untuk berbelanja lewat google play membeli coin tiktok, dan itu berhasil membuat saya rugi saya harus membayar ituu, padahal bukan saya yang membeli nyaa , karena orang tersebut berhasil belanja tanpa pin saya , setelah itu hp saya di risett orang tersebut, bagaimana mana ituu bisa terjadi, notice ini pihak shopeepay.. pengembalian dana pun sudah tidak bisa karena orang tersebut berhasil belanja menggunakan shopeepay saya..",saya kena hack orang jauh orang menggunakan shopeepay saya untuk berbelanja lewat google play membeli coin tiktok berhasil membuat saya rugi saya harus membayar ituu padahal bukan saya yang membeli nyaa karena orang tersebut berhasil belanja tanpa saya setelah saya risett orang tersebut bagaimana mana ituu bisa terjadi notice pihak shopeepay pengembalian dana sudah tidak bisa karena orang tersebut berhasil belanja menggunakan shopeepay saya,saya kena hack orang jauh orang menggunakan shopeepay saya untuk berbelanja lewat google play membeli coin tiktok berhasil membuat saya rugi saya harus membayar itu padahal bukan saya yang membeli nya karena orang tersebut berhasil belanja tanpa saya setelah saya risett orang tersebut bagaimana mana itu bisa terjadi notice pihak shopeepay pengembalian dana sudah tidak bisa karena orang tersebut berhasil belanja menggunakan shopeepay saya,"['saya', 'kena', 'hack', 'orang', 'jauh', 'orang', 'menggunakan', 'shopeepay', 'saya', 'untuk', 'berbelanja', 'lewat', 'google', 'play', 'membeli', 'coin', 'tiktok', 'berhasil', 'membuat', 'saya', 'rugi', 'saya', 'harus', 'membayar', 'itu', 'padahal', 'bukan', 'saya', 'yang', 'membeli', 'nya', 'karena', 'orang', 'tersebut', 'berhasil', 'belanja', 'tanpa', 'saya', 'setelah', 'saya', 'risett', 'orang', 'tersebut', 'bagaimana', 'mana', 'itu', 'bisa', 'terjadi', 'notice', 'pihak', 'shopeepay', 'pengembalian', 'dana', 'sudah', 'tidak', 'bisa', 'karena', 'orang', 'tersebut', 'berhasil', 'belanja', 'menggunakan', 'shopeepay', 'saya']","['kena', 'hack', 'orang', 'orang', 'shopeepay', 'berbelanja', 'google', 'play', 'membeli', 'coin', 'tiktok', 'berhasil', 'rugi', 'membayar', 'membeli', 'nya', 'orang', 'berhasil', 'belanja', 'risett', 'orang', 'notice', 'shopeepay', 'pengembalian', 'dana', 'orang', 'berhasil', 'belanja', 'shopeepay']",kena hack orang orang shopeepay belanja google play beli coin tiktok hasil rugi bayar beli nya orang hasil belanja risett orang notice shopeepay kembali dana orang hasil belanja shopeepay,12,positive
"jelek, harus nunggu beberapa hari jika login di hp yang baru",jelek harus nunggu beberapa hari jika login yang baru,jelek harus menunggu beberapa hari jika login yang baru,"['jelek', 'harus', 'menunggu', 'beberapa', 'hari', 'jika', 'login', 'yang', 'baru']","['jelek', 'menunggu', 'login']",jelek tunggu login,-4,negative
praktis & sangat membantu apalagi pada saat kembar menggiurkan,praktis sangat membantu apalagi pada saat kembar menggiurkan,praktis sangat membantu apalagi pada saat kembar menggiurkan,"['praktis', 'sangat', 'membantu', 'apalagi', 'pada', 'saat', 'kembar', 'menggiurkan']","['praktis', 'membantu', 'kembar', 'menggiurkan']",praktis bantu kembar giur,4,positive
mencari keperluan saya GK ribut cukup klik shopee lsg terpenuhi,mencari keperluan saya ribut cukup klik shopee terpenuhi,mencari keperluan saya ribut cukup klik shopee terpenuhi,"['mencari', 'keperluan', 'saya', 'ribut', 'cukup', 'klik', 'shopee', 'terpenuhi']","['mencari', 'keperluan', 'ribut', 'klik', 'shopee', 'terpenuhi']",cari perlu ribut klik shopee penuh,3,positive
keren ..... cepet banget responnya,keren cepet banget responnya,keren cepat banget responnya,"['keren', 'cepat', 'banget', 'responnya']","['keren', 'cepat', 'banget', 'responnya']",keren cepat banget responnya,4,positive
sangat bermanfaat sekali untuk berniaga,sangat bermanfaat sekali untuk berniaga,sangat bermanfaat sekali untuk berniaga,"['sangat', 'bermanfaat', 'sekali', 'untuk', 'berniaga']","['bermanfaat', 'berniaga']",manfaat niaga,5,positive
"Puas bertransaksi di layanan Shopeepay, hemat, cepat dan tepat serta akurat.",puas bertransaksi layanan shopeepay hemat cepat tepat serta akurat,puas bertransaksi layanan shopeepay hemat cepat tepat serta akurat,"['puas', 'bertransaksi', 'layanan', 'shopeepay', 'hemat', 'cepat', 'tepat', 'serta', 'akurat']","['puas', 'bertransaksi', 'layanan', 'shopeepay', 'hemat', 'cepat', 'akurat']",puas transaksi layan shopeepay hemat cepat akurat,16,positive
bagus berguna buat ke uangan atau belanja,bagus berguna buat uangan atau belanja,bagus berguna buat uangan atau belanja,"['bagus', 'berguna', 'buat', 'uangan', 'atau', 'belanja']","['bagus', 'berguna', 'uangan', 'belanja']",bagus guna uang belanja,5,positive
tidak bisa klaim koin di toko,tidak bisa klaim koin toko,tidak bisa klaim koin toko,"['tidak', 'bisa', 'klaim', 'koin', 'toko']","['klaim', 'koin', 'toko']",klaim koin toko,0,neutral
kereeen bgt,kereeen,keren,['keren'],['keren'],keren,0,neutral
pakai shopeepay sangat dimudahkan,pakai shopeepay sangat dimudahkan,pakai shopeepay sangat dimudahkan,"['pakai', 'shopeepay', 'sangat', 'dimudahkan']","['pakai', 'shopeepay', 'dimudahkan']",pakai shopeepay mudah,4,positive
"sangat membantu masalah keuangan, terimakasih shopeepay",sangat membantu masalah keuangan terimakasih shopeepay,sangat membantu masalah keuangan terimakasih shopeepay,"['sangat', 'membantu', 'masalah', 'keuangan', 'terimakasih', 'shopeepay']","['membantu', 'keuangan', 'terimakasih', 'shopeepay']",bantu uang terimakasih shopeepay,8,positive
Bagus Aplikasi.nya sangat membantu untuk saya cari belanja keperluan dirumah.. banyak promonya mantap,bagus aplikasinya sangat membantu untuk saya cari belanja keperluan dirumah banyak promonya mantap,bagus aplikasinya sangat membantu untuk saya cari belanja keperluan dirumah banyak promonya mantap,"['bagus', 'aplikasinya', 'sangat', 'membantu', 'untuk', 'saya', 'cari', 'belanja', 'keperluan', 'dirumah', 'banyak', 'promonya', 'mantap']","['bagus', 'aplikasinya', 'membantu', 'cari', 'belanja', 'keperluan', 'dirumah', 'promonya', 'mantap']",bagus aplikasi bantu cari belanja perlu rumah promonya mantap,10,positive
gagal Mulu daftar spaylater nya huuu payah,gagal mulu daftar spaylater huuu payah,gagal mulu daftar spaylater huuu payah,"['gagal', 'mulu', 'daftar', 'spaylater', 'huuu', 'payah']","['gagal', 'mulu', 'daftar', 'spaylater', 'huuu', 'payah']",gagal mulu daftar spaylater huuu payah,-1,negative
akun shopeepay gua kenapa di blokir?,akun shopeepay kenapa blokir,akun shopeepay kenapa blokir,"['akun', 'shopeepay', 'kenapa', 'blokir']","['akun', 'shopeepay', 'blokir']",akun shopeepay blokir,-3,negative
apiknya sangat membantu untuk transaksi,apiknya sangat membantu untuk transaksi,apiknya sangat membantu untuk transaksi,"['apiknya', 'sangat', 'membantu', 'untuk', 'transaksi']","['apiknya', 'membantu', 'transaksi']",apik bantu transaksi,7,positive
