full_text,teks_bersih,label,steming_data
,,neutral,pertamina patra niaga tinjau kerja keluarga dampak banjir tcounrmdevwk
,,neutral,donniealegra xendlesss ooohh update pertamina jalur khusus pertama turbo terima kasih info ya
,,positif,bubbyeing naufalsyauqiht jimans jawa pertamina doang
,,positif,puzzwles bumnidn pertamina pln ditjenpajakri beacukairi gudang koruptor
,,neutral,oktober selamat brebet nasional campur etanol misah campur tiga satu cinta dua pertamina juru kunci solusi rakyat teriak kayak kemarin kabur tcobghccokjhd
,,positif,infojktcom toyota kandung etanol pertamina aman kendara
,,neutral,pertamina jalan arah perintah campur etanol persen langkah nyata transisi energi nasional tcojtdscaodey
,,negatif,oplos etanol harga pertamina rugi angkasa bobrok
,,positif,julprikitiw feromon pertamina etanol
,,neutral,campur etanol persen duga alas shell enggan beli pertamina jawa tcoymcoxgf
,,positif,etanol base fuel pes spbu swasta darimana asal tetiba pertamina stok etanol pertalite campur etanol hoaks prabowo gibrantweet bahlillahadalia tcowtnyqfjxfe
,,positif,prajurit tugas jaga kilang minyak pertamina tcogwxlkesevm indonesiadefensecom informasi berita kini baru hankam
,,positif,barcode pertamina mobil calya cabut pertamina sisi stock pertamax keliling spbu kosong
,,positif,silalahiagum arsipaja guna etanol pertamina kurang impor minyak ganti bensin dampak signifikan butuh juta etanoltahun potong impor tara etanol produksi negeri tebusingkong kapasitas ribu rencana
,,positif,nazarrizky nenkmonica pertamina info dampak etanol kendara dukung sumber reuters studi otomotif mandat etanol indonesia timbang kurang emisi impor picu korosi mobil pre saran kompatibilitas
,,positif,ndonsback florieliciouss nakula ardinat mypertaminaid pertamina abemukti andrewenas intelimut askperplexity jelassssss sayang sepi rame etanol
,,positif,narasumber ppatk stranas ditjen pajak menteri esdm pertamina rekomendasi teknis bijak lanjut kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum tahun gerak dampak
,,neutral,pertamina tolong pantau kirim beli jual harga kali lipat
,,negatif,hst elonmusk bahlillahadalia prabowo tuju ee kanggo ngurangi impor t idrtahun data esdm usda konfirmasi reuters impor gasoline rang rugi korupsi pertamina blending ilegal t lapor jakartaglobe asianews lawas dudu saka etanol anyar
,,positif,masalah pertamina ecek pertamina bilang sesuai spek pertamina speknya etanol lulus kabeh
,,negatif,pdrb balikpapan lapang rasa warung rame peluang kerja buka rdmp balikpapan bikin ritme kota ubah salut kilang balikpapan kilang pertamina internasional ngejaga alur wali kota kasih apresiasi tcobhmwowke
,,positif,apresiasi kilang pertamina balikpapan rekrut kerja lokal dampak ekonomi umkm hidup investasi kota lapor ekonomi bangun kilang ngangkat ekonomi warga
,,positif,pertamina maaf klarifikasi campur etanol spbu gribig tcoixnrjpufll
,,positif,pertamina kontol motor campur etanol bangsat cukimay lamalama motor bimoli
,,negatif,antri etanol melipir dolo mantap pertamina layan tcomtlsixage
,,positif,hakimsrg grok obyektif ecek kualitas mahal bilang boros beli base fuel pertamina etanol sulfur faktor psikologis gara gara suka pertamina bijak
,,negatif,tirtoid spbu swasta rame pertamina hancur customer trust peak oplos kandung kandung etanol
,,neutral,jimans vario isi turbo pertamina shell vpowernitro awet
,,positif,pertalite pertamina kandung etanol tcormcdahm
,,positif,operasi rfcc complex kilang pertamina internasional kuat kapasitas olah dampak ekonomi jangka balikpapan tcoaubxmdfks
,,positif,pertamina etanol benerin kontol
,,positif,mininiwdir kayak based fuel wajib etanol usaha racik kandung bikin kandung pertamina bagus
,,neutral,imkaguraaa bikin polarisstellar alam tembus bumn shopee paragon pertamina dll
,,positif,lahriansyahilla base fuel pertamina kandung etanol persen sepenuh sesuai regulasi perintah boleh campur persen etanol
,,positif,diskusi personal branding data scientis mlai model bussiness intelligence saham konglo sawit etanol pertamina motor mogok kuota impor pilpres partai ideologi sejarah indonesia raja romawi kisah nabi hantu
,,neutral,jimans kualitas pertamina pertalite pertamax beda harga kualitas jelek paksa kaya pilih shell vivo sedia pertamina
,,positif,seputarenergi toyota kendara toyota pertamina kandung etanol
,,negatif,pertamina ngangkut etanol jenis
,,positif,ecer sempat banget antri pertamina
,,positif,lenting bahlil jembatan etanol super mister terawang politik tuju menteri bahlil paksa spbu swasta beli base fuel pertamina langkah bisnis fair mati iklim saing usaha tarik analis tcohiclpxc
,,neutral,vluvvoc chat polarisstellar alam tembus bumn shopee paragon pertamina dll
,,negatif,kilang pertamina internasional rdmp balikpapan dampak positif masyarakat balikpapanproyek tingkat dapat warga buka peluang usaha
,,positif,ribu full tank full tank ribu kagak pertamina bisabisanya isi pertalite ishhhhh kesel ubunubun context isiin bensi ganti
,,negatif,kisruh pertamina tegas pertalite kandung etanol pertamina patra niaga produk pertalite edar spbu pertamina produksi tambah etanol tegas susul tcozdfxxfnfk
,,positif,pertamax green kandung etanol harga geetuu pertamina pasti campur etanol pertalite tcoxzufyycval
,,negatif,bahlil semprot warga bilang pasok bela matimatian pertamina antre aceh banjir warga biasa antre bencana antre tcoevogziwht
,,negatif,indranatatama manfaat kilang pertamina internasional unit balikpapan dorong ekonomi masyarakat
,,positif,narasinewsroom campur etanol terap campur etanol pertamina bahlul
,,positif,xremiums ngeles pertamina busi disalahintolol layak bbmetanol
,,negatif,tempodotco orang idiot sulit rakyat anggota contoh pertamina pertalite campur etanol rakyat tau etanol garem ojol larang pakai pertalite maksud bpjs rakyat bayar sakit dicover duit
,,negatif,proyek jalan kilang pertamina internasional bangun kilang modern hidup ekonomi lokal sahrudin sopir angkot balikpapan pasu tambah sewa rutin kerja proyek bukti dampak positif rasa warga
,,positif,pertamina kasus selesai pertalite campur etanol grok motor brebet beli bensin bingung
,,neutral,dampak bijak menteri bahlil bahan bakar campur etanol masyarakat alami rugi bumn pertamina maaf masyarakat salah bijak menteri bahlil pertamina
,,negatif,pertamina arah perintah campur etanol persen kandung tcotpvdqhkrf
,,positif,susipudjiastuti wajib campur wajib tambah etanol ngeri sedap beli spbu pertamina
,,positif,pertamina spbu sumut tcohkpzvwl
,,positif,beyonddrivez pegawai pertamina bjir sudi mending katai tifosi
,,negatif,ngadinopanser bangherwin bijak negara bikin susah rakyat lahir politik visi ambisius analisis risiko matang etanol campur niat hemat impor ramah lingkung mulia infrastruktur pertamina picu harga rusa
,,neutral,bijak etanol tahap rencana jangka dukung transisi energi hijau terap wakil ketua komisi fraksi partai golkar nurdin halid partaigolkar bahlillahadalia golkar tahungolkar tcoqlztlmcnir tconvzdpddf
,,positif,pertamina patra niaga sumbagut tembus wilayah isolir sibolga pulau nias kirim puluh bantu masyarakat dampak bencana
,,positif,noareyii seru pertamina wkwk
,,positif,motor brebet mogok massal jatim viral spbu swasta batal beli pertamina campur etanol tcoungtfoeccd
,,positif,apresiasi khusus komitmen pertamina buka lapang kerja tenaga lokal jaga sinergi pemda fase operasional penuh tcounullmdts
,,positif,beban prabowo kabinet menhut rajajuliantoni esdm bahlillahadalia menko ekonomi airlanggahrt menko pangan zulhasan komisaris pertamina nasbihasan
,,positif,kangmanto supplier etanol pertamina
,,negatif,pertamina sesuai harga desember tcozzrzsrmji
,,neutral,mafia pertamina fan club lawan back kuasa mash cokol prabowo prabowo sih indonesia sekongkol jahat nkri omon omon publik ritp realitanya zonk tcocyidmgyu
,,negatif,puzzwles beda saudara pertamina
,,positif,pertamina pasti stok aman jelang nataru tcokodaxeagay
,,negatif,ngadinopanser bangherwin campur etanol rpliter pertalite rpliter potensi rugi biaya produksi lebih harga jual subsidi perintah antisipasi subsidi tambah hitung hemat impor jangka infrastruktur pertamina
,,negatif,luspatercept grok abang guna etanol negara terap masyarakat keburu trust issue pertamina jabat pertaminanya korupsi takar rang ubah bijak ngawur bahlil
,,positif,kantor wakil bank indonesia provinsi sulawesi selatan selamat capai terima kasih standar komunikasi unggul dampak publik iabc iabcindonesia iabcawards pertamina pupukkaltim bankindonesia waskita
,,positif,petralite pertamina campur etanol pertamina pasti distribusi sesuai regulasi perintah pertamina bangkabelitung prioritas butuh rakyat galaxya tcodhwtu
,,positif,gapapa banget pertamina sumatera gas kesana
,,negatif,kondisi antri pertamina aceh ibukota aceh kota banda aceh tcoobzqbsolh
,,negatif,spbu swasta tutup habis stock pertamina etanol orang indonesia ikhlas dizholimin
,,positif,tgbawn spbu pertamina candang pinggan bismillaah lets tcokincvsh
,,positif,antoniuscdn prabowo cakkhum paltihutabarat paltiwest arypraske anakogi pakarintelek grok grok jenis etanol campur pertamina
,,positif,banyak indonesia rame pertamina tahu campur etanol bahas lgbt mulu giat
,,negatif,rayapbesi somexthread maaf respons salah paham motor mogok massal pertalite lapor jatim oktober duga campur etanol bikin mesin brebetbusi karat pertamina bantah oplos etanol bilang sesuai standar
,,neutral,murtadhaone kementerianesdm pertamina tinggal malu malu bukti ditambahin etanol
,,positif,hahahha anjir rumah pertamina
,,positif,giiselje turut jegal pakai undangundang hasil dibuatbuat pertamina etanol nomor
,,positif,bloombergtz atur pertamina taat atur sepakat base fuel murni etanol
,,positif,pertamina tegas pertalite jatim kandung etanol tcockbsywf
,,positif,pertamina drilling kuat ekosistem knowledge management tcotmjjptx
,,positif,jelang libur pertamina pasti elpiji aman bal beritanasional liburnataru pertamina beritaterkini tcodoajtpg
,,negatif,raryabaribin ojolnyambi grok orba korup juta orba lini ungkap rakyat suap korup apbnd korup jarah kayu logtambang freeportpertamina hutan lindung rusak bencana hukum lemah rekayasa politik demokrasi mati militeristik
,,negatif,jalur darat putus akses sendat akibat bencana sumatra mobil tangki skid tank gerak perlahan tinggal integrated terminal teluk kabung selasa desember baca berita lengkap tcojcqatuqg
,,negatif,cepat pulih layan energi pertamina patra niaga mobilisasi awak mobil tangki tambah taja adadikompas tcomjdilahef
,,neutral,personel samapta polres bontang laksana aman usaha pertamina giat wujud hadir polri aman jaga situasi kamtibmas kondusif polribersamamasyarakat samaptapolresbontang polresbontang tcozaxydnxw
,,neutral,bangun baik mampir meja makan rdmp balikpapan bawa berkah saharuddin sopir angkot kontrak bukti kilang pertamina internasional kilang balikpapan kuat umkm lokal dampak emosional sentuh
,,positif,meter pertamina temu migas indramayu tcoxqrrxaz
,,positif,dayangindah ganti topik nyata resmi pertamina oktober pertalite campur etanol produksi distribusi etanol campur tingkat oktan kurang emisi dukung biofuel hasil langsung
,,negatif,resmi ubah harga baru desember spbu indonesia pertamina beda tcoojrghhrw tribunnews
,,neutral,arsipaja jahat kapai jegal swasta bikin ekosistem investor malas indonesia bikin rakyat paksa pakai pertamina kuaitasnya buruk sulfur timbal etanol tambang nikel raja ampat bahlil tolol ijazah
,,negatif,tempodotco duga bahlillahadalia supplier etanol milik supply pertamina wajar paksa hendak spbu swasta pilih spbu swasta percaya bahlil musyrik shell
,,neutral,soyunsong jimans pertamina ngisi mana orang daerah pertamina pikir daerah lengkap kayak daerah
,,negatif,pakai pertamax mesin rusak alias busuk pertalite auto wassalam turbo langka bandung tibatiba syal pertamina
,,positif,pertamina bilang pertamax etanol
,,negatif,pertamina patra niaga sumbagut salur bantu sibolga pulau nias isolir tcoqufncjqw
,,negatif,bawa l dexlite tembus jalur hancur misi masuk alat berat hidup jalan buka nyawa taruh mesin darah dapur ngebul gerak cepat pertamina tangan bencana lumpuh total tcodcsprofh
,,negatif,kenhans pertamina bangsat lahir rahim sperma ribu semua laku profesi jahat konspirasi bijak rugi spbu swasta bijak etanol derita rakyat salah rakyat anjing
,,neutral,pertamina halo ahmad tentu tiap spbu beli pertalite roda wajib mesin
,,negatif,aceh pertamina bnpbindonesia puspentni aceh hasil
,,positif,ferdinandmpu pertanyaanya simple pertamina alat masalah untung jual dukung pakai etanol sempak merah tcovjgnghrvgs
,,negatif,fenomena motor brebet surabaya akibat etanol kapasitas orang pintar pertamina atas percaya engineer pertamina hebat atas
,,neutral,sorry logika balik dinasti riza chalid habis beli bijak dirut pertamina simon bongkar borok jaksa sikat habis tcogxwoknvzhb
,,negatif,antzbrutallica gnfi peduli mesin wkwkwk pertamina etanol protes abai standar ganda this statement come from benci mang bijak asih kabar jelek
,,neutral,hambat distribusi pasok spbu daerah bencana kosong ekonomi adadikompas tcojvsnpoirz
,,negatif,bbcindonesia pertamina kementerianesdm bahlillahadalia terap etanol dipaatikan pakai produk spbu swasta pertamina mending pertamina biar kelola malaysia kelola bangsa rusak
,,negatif,spbu swasta oplos pertamina etanol mobil pakai sehat korosi mesin pilih pakai shell vivo sayang tutup
,,negatif,tetahkyiang kilang pertamina internasional indonesia
,,positif,viral pegawai spbu pertamina pakai celana jeans warganet kayak nongkrongampquot tcosveoejr
,,positif,pertamina kirim bantu wilayah isolir sibolga nias tcodfzdhfwsx
,,positif,petralite pertamina campur etanol pertamina pasti distribusi sesuai regulasi perintah pertamina bangkabelitung prioritas butuh rakyat galaxya tcokcjidccs
,,positif,didik lupa dar abai banyak hitung affan kasu muncul delpedro laras kerangka kwitang eru raja ampat tesso nilo pertamina etanol
,,positif,evaaraa dampak bangun kilang pertamina masyarakat sktr
,,positif,petralite pertamina campur etanol pertamina pasti distribusi sesuai regulasi perintah pertamina bangkabelitung prioritas butuh rakyat galaxya tcoelnrljtix
,,positif,albertkusen narasinewsroom paham khawatir krisis spbu swasta dasar data kini langka agustus sebab geser konsumsi nonsubsidi kuota impor tambah etanol pertamina perintah bantah monopoli halang investasi
,,neutral,akses putus pertamina kerah airdrop logistik aceh tamiang simak lengkap tcohdcvmah baca artikel tcofhusgkaw news mostupdate pertamina logistik acehtamiang
,,negatif,curhatan warga langsa pascabanjir juang hadap krisis bantu kunjung harga lonjak tcomdwywmvvo grok taufikbush jeffrysentana humasaceh kemenkesri humaspoldaaceh kodamim pertamina maharprastowo
,,negatif,arsipaja jahat bahlillahadalia investor rusak citra pertamina kementerianesdm bikin malu bangsa bahlil putus urat malu pertamina pakai etanol pakai spbu swasta aniesbaswedan mohmahfudmd shell vivoindonesia
,,negatif,kilang pertamina internasional energi putar ekonomi rakyat umkm langgan kontra penuh warung laris balikpapan hidup
