Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
"berapa kali transaksi statusnya berhasil saldo sudah berkurang tapi di rekening tujuan nggak ada masuk,bayar tagihan tv status berhasil,tapi tagihan nya tidak di bayar,lapor cs nggak ada kejelasan",berapa kali transaksi statusnya berhasil saldo sudah berkurang tapi rekening tujuan nggak masukbayar tagihan status berhasiltapi tagihan tidak bayarlapor nggak kejelasan,berapa kali transaksi statusnya berhasil saldo sudah berkurang tapi rekening tujuan tidak masukbayar tagihan status berhasiltapi tagihan tidak bayarlapor tidak kejelasan,"['berapa', 'kali', 'transaksi', 'statusnya', 'berhasil', 'saldo', 'sudah', 'berkurang', 'tapi', 'rekening', 'tujuan', 'tidak', 'masukbayar', 'tagihan', 'status', 'berhasiltapi', 'tagihan', 'tidak', 'bayarlapor', 'tidak', 'kejelasan']","['kali', 'transaksi', 'statusnya', 'berhasil', 'saldo', 'berkurang', 'rekening', 'tujuan', 'masukbayar', 'tagihan', 'status', 'berhasiltapi', 'tagihan', 'bayarlapor', 'kejelasan']",kali transaksi status hasil saldo kurang rekening tuju masukbayar tagih status berhasiltapi tagih bayarlapor jelas,4,positive
kak tolong di bantu kenapa dana saya sulit buat transaksi,tolong bantu kenapa dana saya sulit buat transaksi,tolong bantu kenapa dana saya sulit buat transaksi,"['tolong', 'bantu', 'kenapa', 'dana', 'saya', 'sulit', 'buat', 'transaksi']","['tolong', 'bantu', 'dana', 'sulit', 'transaksi']",tolong bantu dana sulit transaksi,14,positive
tolong hapus dana premium saya,tolong hapus dana premium saya,tolong hapus dana premium saya,"['tolong', 'hapus', 'dana', 'premium', 'saya']","['tolong', 'hapus', 'dana', 'premium']",tolong hapus dana premium,6,positive
"Apk gila, jaringan kuat, wifi juga kuat, tapi pas mau transfer/ngirim aja yg ada nge bug melulu, apk SAMPAH, udah mah sering banyak ke bobolan saldo pada hilang, apk RUKSAK, jauh dengan apk LINK/OVO yg ga pernah nge bug",gila jaringan kuat wifi juga kuat tapi transferngirim melulu sampah udah sering banyak bobolan saldo pada hilang ruksak jauh dengan linkovo pernah,gila jaringan kuat wifi juga kuat tapi transferngirim melulu sampah sudah sering banyak bobolan saldo pada hilang ruksak jauh dengan linkovo pernah,"['gila', 'jaringan', 'kuat', 'wifi', 'juga', 'kuat', 'tapi', 'transferngirim', 'melulu', 'sampah', 'sudah', 'sering', 'banyak', 'bobolan', 'saldo', 'pada', 'hilang', 'ruksak', 'jauh', 'dengan', 'linkovo', 'pernah']","['gila', 'jaringan', 'kuat', 'wifi', 'kuat', 'transferngirim', 'melulu', 'sampah', 'bobolan', 'saldo', 'hilang', 'ruksak', 'linkovo']",gila jaring kuat wifi kuat transferngirim melulu sampah bobol saldo hilang ruksak linkovo,4,positive
semakin kesini makin eror ajah masa gak bisa transaksi padahal sinyal bagus pakai wfi data sama ajah gak bisa melakukan transaksi sayang saldo didalam gimana cara ambilnya gara gara gak bisa transaksi,semakin kesini makin eror ajah masa bisa transaksi padahal sinyal bagus pakai data sama ajah bisa melakukan transaksi sayang saldo didalam gimana cara ambilnya gara gara bisa transaksi,semakin kesini makin eror saja masa bisa transaksi padahal sinyal bagus pakai data sama saja bisa melakukan transaksi sayang saldo didalam bagaimana cara ambilnya gara gara bisa transaksi,"['semakin', 'kesini', 'makin', 'eror', 'saja', 'masa', 'bisa', 'transaksi', 'padahal', 'sinyal', 'bagus', 'pakai', 'data', 'sama', 'saja', 'bisa', 'melakukan', 'transaksi', 'sayang', 'saldo', 'didalam', 'bagaimana', 'cara', 'ambilnya', 'gara', 'gara', 'bisa', 'transaksi']","['kesini', 'eror', 'transaksi', 'sinyal', 'bagus', 'pakai', 'data', 'transaksi', 'sayang', 'saldo', 'didalam', 'ambilnya', 'gara', 'gara', 'transaksi']",kesini eror transaksi sinyal bagus pakai data transaksi sayang saldo dalam ambil gara gara transaksi,2,positive
"aplikasi dana makin kesini kaya aplikasi maling, pin dan verifikasi muka udah berhasil, malah minta kode OTP lagi. padahal no hp saya udah gk aktif. dasar APLIKASI MALING!!!",aplikasi dana makin kesini kaya aplikasi maling verifikasi muka udah berhasil malah minta kode lagi padahal saya udah aktif dasar aplikasi maling,aplikasi dana makin kesini kayak aplikasi maling verifikasi muka sudah berhasil malah meminta kode lagi padahal saya sudah aktif dasar aplikasi maling,"['aplikasi', 'dana', 'makin', 'kesini', 'kayak', 'aplikasi', 'maling', 'verifikasi', 'muka', 'sudah', 'berhasil', 'malah', 'meminta', 'kode', 'lagi', 'padahal', 'saya', 'sudah', 'aktif', 'dasar', 'aplikasi', 'maling']","['aplikasi', 'dana', 'kesini', 'kayak', 'aplikasi', 'maling', 'verifikasi', 'muka', 'berhasil', 'kode', 'aktif', 'dasar', 'aplikasi', 'maling']",aplikasi dana kesini kayak aplikasi maling verifikasi muka hasil kode aktif dasar aplikasi maling,-9,negative
"dana cicil dan dana instan saya tidak muncul, akun sudah premium, dan sudah menunggu dari bulan juli sampai sekarang di akhir bulan Desember, jelas sudah lebih dari 30 hari yang sudah di janjikan, tidak ada perkembangan setelah saya laporkan permasalahan saya, dan tidak ada yang berubah setelah saya mengajukan komplain tersebut, saya sudah menghubungi CUSTOMER SERVICE DANA (DIANA) mereka menjanjikan dalam 30 hari, dan saya sudah menunggu dari tanggal 27 juli, sampai 23 Desember tolong kebijakan!",dana cicil dana instan saya tidak muncul akun sudah premium sudah menunggu dari bulan juli sampai sekarang akhir bulan desember jelas sudah lebih dari hari yang sudah janjikan tidak perkembangan setelah saya laporkan permasalahan saya tidak yang berubah setelah saya mengajukan komplain tersebut saya sudah menghubungi customer service dana diana mereka menjanjikan dalam hari saya sudah menunggu dari tanggal juli sampai desember tolong kebijakan,dana cicil dana instan saya tidak muncul akun sudah premium sudah menunggu dari bulan juli sampai sekarang akhir bulan desember jelas sudah lebih dari hari yang sudah janjikan tidak perkembangan setelah saya laporkan permasalahan saya tidak yang berubah setelah saya mengajukan komplain tersebut saya sudah menghubungi customer service dana diana mereka menjanjikan dalam hari saya sudah menunggu dari tanggal juli sampai desember tolong kebijakan,"['dana', 'cicil', 'dana', 'instan', 'saya', 'tidak', 'muncul', 'akun', 'sudah', 'premium', 'sudah', 'menunggu', 'dari', 'bulan', 'juli', 'sampai', 'sekarang', 'akhir', 'bulan', 'desember', 'jelas', 'sudah', 'lebih', 'dari', 'hari', 'yang', 'sudah', 'janjikan', 'tidak', 'perkembangan', 'setelah', 'saya', 'laporkan', 'permasalahan', 'saya', 'tidak', 'yang', 'berubah', 'setelah', 'saya', 'mengajukan', 'komplain', 'tersebut', 'saya', 'sudah', 'menghubungi', 'customer', 'service', 'dana', 'diana', 'mereka', 'menjanjikan', 'dalam', 'hari', 'saya', 'sudah', 'menunggu', 'dari', 'tanggal', 'juli', 'sampai', 'desember', 'tolong', 'kebijakan']","['dana', 'cicil', 'dana', 'instan', 'muncul', 'akun', 'premium', 'menunggu', 'juli', 'desember', 'janjikan', 'perkembangan', 'laporkan', 'permasalahan', 'berubah', 'mengajukan', 'komplain', 'menghubungi', 'customer', 'service', 'dana', 'diana', 'menjanjikan', 'menunggu', 'tanggal', 'juli', 'desember', 'tolong', 'kebijakan']",dana cicil dana instan muncul akun premium tunggu juli desember janji kembang lapor masalah ubah aju komplain hubung customer service dana ana janji tunggu tanggal juli desember tolong bijak,20,positive
"dana ilang sndiri,suka ad transaksi tanpa persetujuan atau masukan pin, Tiba tina hilang dana,kacaw",dana ilang sndirisuka transaksi tanpa persetujuan atau masukan tiba tina hilang danakacaw,dana hilang sndirisuka transaksi tanpa persetujuan atau masukan tiba tina hilang danakacaw,"['dana', 'hilang', 'sndirisuka', 'transaksi', 'tanpa', 'persetujuan', 'atau', 'masukan', 'tiba', 'tina', 'hilang', 'danakacaw']","['dana', 'hilang', 'sndirisuka', 'transaksi', 'persetujuan', 'masukan', 'tina', 'hilang', 'danakacaw']",dana hilang sndirisuka transaksi tuju masuk tina hilang danakacaw,14,positive
"sudah pakai DANA lama, tapi blom ada fitur dana instan",sudah pakai dana lama tapi blom fitur dana instan,sudah pakai dana lama tapi belum fitur dana instan,"['sudah', 'pakai', 'dana', 'lama', 'tapi', 'belum', 'fitur', 'dana', 'instan']","['pakai', 'dana', 'fitur', 'dana', 'instan']",pakai dana fitur dana instan,8,positive
amanah,amanah,amanah,['amanah'],['amanah'],amanah,5,positive
Mantap punya dompet digital,mantap punya dompet digital,mantap punya dompet digital,"['mantap', 'punya', 'dompet', 'digital']","['mantap', 'dompet', 'digital']",mantap dompet digital,5,positive
parah uang nasabah tidak dijaga tiba tiba disedot begitu saja,parah uang nasabah tidak dijaga tiba tiba disedot begitu saja,parah uang nasabah tidak dijaga tiba tiba disedot begitu saja,"['parah', 'uang', 'nasabah', 'tidak', 'dijaga', 'tiba', 'tiba', 'disedot', 'begitu', 'saja']","['parah', 'uang', 'nasabah', 'dijaga', 'disedot']",parah uang nasabah jaga sedot,1,positive
saldo saya sering hilang,saldo saya sering hilang,saldo saya sering hilang,"['saldo', 'saya', 'sering', 'hilang']","['saldo', 'hilang']",saldo hilang,5,positive
"sangat membantu sekali, ketika lupa membawa kartu atm",sangat membantu sekali ketika lupa membawa kartu,sangat membantu sekali ketika lupa membawa kartu,"['sangat', 'membantu', 'sekali', 'ketika', 'lupa', 'membawa', 'kartu']","['membantu', 'lupa', 'membawa', 'kartu']",bantu lupa bawa kartu,5,positive
"tolong beri fitur saldo tukar kuota karna itu bisa sangat berguna, dikarenakan jika sisa saldo ada 500perak bisa kita gunakan untuk hal lebih penting dan apa lagi buat sekarang negara kita lagi terkena bencana alam yaitu kebanjiran,jadi fitur ini kalau kita semua lagi butuh kuota untuk berkomunikasi tapi tidak mempunyai uang karna ingin isi ulang... sekian terimakasih kasih ini pendapat saya saja sihh🙏🏻☺️",tolong beri fitur saldo tukar kuota karna bisa sangat berguna dikarenakan jika sisa saldo perak bisa kita gunakan untuk lebih penting lagi buat sekarang negara kita lagi terkena bencana alam yaitu kebanjiranjadi fitur kalau kita semua lagi butuh kuota untuk berkomunikasi tapi tidak mempunyai uang karna ingin ulang sekian terimakasih kasih pendapat saya saja sihh,tolong beri fitur saldo tukar kuota karena bisa sangat berguna dikarenakan jika sisa saldo perak bisa kita gunakan untuk lebih penting lagi buat sekarang negara kita lagi terkena bencana alam yaitu kebanjiranjadi fitur kalau kita semua lagi butuh kuota untuk berkomunikasi tapi tidak mempunyai uang karena ingin ulang sekian terimakasih kasih pendapat saya saja sih,"['tolong', 'beri', 'fitur', 'saldo', 'tukar', 'kuota', 'karena', 'bisa', 'sangat', 'berguna', 'dikarenakan', 'jika', 'sisa', 'saldo', 'perak', 'bisa', 'kita', 'gunakan', 'untuk', 'lebih', 'penting', 'lagi', 'buat', 'sekarang', 'negara', 'kita', 'lagi', 'terkena', 'bencana', 'alam', 'yaitu', 'kebanjiranjadi', 'fitur', 'kalau', 'kita', 'semua', 'lagi', 'butuh', 'kuota', 'untuk', 'berkomunikasi', 'tapi', 'tidak', 'mempunyai', 'uang', 'karena', 'ingin', 'ulang', 'sekian', 'terimakasih', 'kasih', 'pendapat', 'saya', 'saja', 'sih']","['tolong', 'fitur', 'saldo', 'tukar', 'kuota', 'berguna', 'sisa', 'saldo', 'perak', 'negara', 'terkena', 'bencana', 'alam', 'kebanjiranjadi', 'fitur', 'butuh', 'kuota', 'berkomunikasi', 'uang', 'ulang', 'sekian', 'terimakasih', 'kasih', 'pendapat', 'sih']",tolong fitur saldo tukar kuota guna sisa saldo perak negara kena bencana alam kebanjiranjadi fitur butuh kuota komunikasi uang ulang sekian terimakasih kasih dapat sih,2,positive
sangatt membantu,sangatt membantu,sangatt membantu,"['sangatt', 'membantu']","['sangatt', 'membantu']",sangatt bantu,3,positive
bagus bngt sangat membantu saya,bagus bngt sangat membantu saya,bagus banget sangat membantu saya,"['bagus', 'banget', 'sangat', 'membantu', 'saya']","['bagus', 'banget', 'membantu']",bagus banget bantu,6,positive
"dana maling duit pengguna, transfer ke ewallet shopeepay, saldo di dana terpotong tapi di ewallet yg di tuju (shopeepay) tidak masuk ati2 aja jgn pake apps ini dah banyak viral di sosmed duit pengguna di maling CS bot complain muter2 jawaban template anj emg",dana maling duit pengguna transfer ewallet shopeepay saldo dana terpotong tapi ewallet tuju shopeepay tidak masuk ati pake apps banyak viral sosmed duit pengguna maling complain muter jawaban template,dana maling duit pengguna transfer ewallet shopeepay saldo dana terpotong tapi ewallet tuju shopeepay tidak masuk ati pakai apps banyak viral sosmed duit pengguna maling complain muter jawaban template,"['dana', 'maling', 'duit', 'pengguna', 'transfer', 'ewallet', 'shopeepay', 'saldo', 'dana', 'terpotong', 'tapi', 'ewallet', 'tuju', 'shopeepay', 'tidak', 'masuk', 'ati', 'pakai', 'apps', 'banyak', 'viral', 'sosmed', 'duit', 'pengguna', 'maling', 'complain', 'muter', 'jawaban', 'template']","['dana', 'maling', 'duit', 'pengguna', 'transfer', 'ewallet', 'shopeepay', 'saldo', 'dana', 'terpotong', 'ewallet', 'tuju', 'shopeepay', 'masuk', 'ati', 'pakai', 'apps', 'viral', 'sosmed', 'duit', 'pengguna', 'maling', 'complain', 'muter', 'template']",dana maling duit guna transfer ewallet shopeepay saldo dana potong ewallet tuju shopeepay masuk ati pakai apps viral sosmed duit guna maling complain muter template,9,positive
kecewa sangat kecewa dana cicil saya tidak bisa digunakan padahal limit nya masih ada dan cicilan semua nya lunas,kecewa sangat kecewa dana cicil saya tidak bisa digunakan padahal limit masih cicilan semua lunas,kecewa sangat kecewa dana cicil saya tidak bisa digunakan padahal limit masih cicilan semua lunas,"['kecewa', 'sangat', 'kecewa', 'dana', 'cicil', 'saya', 'tidak', 'bisa', 'digunakan', 'padahal', 'limit', 'masih', 'cicilan', 'semua', 'lunas']","['kecewa', 'kecewa', 'dana', 'cicil', 'limit', 'cicilan', 'lunas']",kecewa kecewa dana cicil limit cicil lunas,4,positive
Tidak bisa masuk. Setiap login gagal. Mentok ngisi nomer. Dan tidak bisa login. Mohon bantuannya,tidak bisa masuk setiap login gagal mentok ngisi nomer tidak bisa login mohon bantuannya,tidak bisa masuk setiap login gagal mentok ngisi nomer tidak bisa login mohon bantuannya,"['tidak', 'bisa', 'masuk', 'setiap', 'login', 'gagal', 'mentok', 'ngisi', 'nomer', 'tidak', 'bisa', 'login', 'mohon', 'bantuannya']","['masuk', 'login', 'gagal', 'mentok', 'ngisi', 'nomer', 'login', 'mohon', 'bantuannya']",masuk login gagal mentok ngisi nomer login mohon bantu,-7,negative
sejak ada Amplikasi dana sangat membatu n bisa menghasilkan uang,sejak amplikasi dana sangat membatu bisa menghasilkan uang,sejak amplikasi dana sangat membatu bisa menghasilkan uang,"['sejak', 'amplikasi', 'dana', 'sangat', 'membatu', 'bisa', 'menghasilkan', 'uang']","['amplikasi', 'dana', 'membatu', 'menghasilkan', 'uang']",amplikasi dana batu hasil uang,9,positive
dana cicil tidak bisa dipakai,dana cicil tidak bisa dipakai,dana cicil tidak bisa dipakai,"['dana', 'cicil', 'tidak', 'bisa', 'dipakai']","['dana', 'cicil', 'dipakai']",dana cicil pakai,4,positive
"aplikasi dana ini sangat bagus, apa lagi fitur yang lengkap untuk pembayaran, tetapi ada satu fitur yang hilang dan saya kecewa, fitur yang hilang adalah mengubah nama qris dana bisnis",aplikasi dana sangat bagus lagi fitur yang lengkap untuk pembayaran tetapi satu fitur yang hilang saya kecewa fitur yang hilang adalah mengubah nama qris dana bisnis,aplikasi dana sangat bagus lagi fitur yang lengkap untuk pembayaran tetapi satu fitur yang hilang saya kecewa fitur yang hilang adalah mengubah nama qris dana bisnis,"['aplikasi', 'dana', 'sangat', 'bagus', 'lagi', 'fitur', 'yang', 'lengkap', 'untuk', 'pembayaran', 'tetapi', 'satu', 'fitur', 'yang', 'hilang', 'saya', 'kecewa', 'fitur', 'yang', 'hilang', 'adalah', 'mengubah', 'nama', 'qris', 'dana', 'bisnis']","['aplikasi', 'dana', 'bagus', 'fitur', 'lengkap', 'pembayaran', 'fitur', 'hilang', 'kecewa', 'fitur', 'hilang', 'mengubah', 'nama', 'qris', 'dana', 'bisnis']",aplikasi dana bagus fitur lengkap bayar fitur hilang kecewa fitur hilang ubah nama qris dana bisnis,18,positive
dana cicil sama dana istan kok belum ada saya,dana cicil sama dana istan belum saya,dana cicil sama dana istan belum saya,"['dana', 'cicil', 'sama', 'dana', 'istan', 'belum', 'saya']","['dana', 'cicil', 'dana', 'istan']",dana cicil dana istan,3,positive
"Tolong bantu saya untuk pengiriman saldo dana agar bisa ,soalnya saya tidak bisa mengirimkan saldo dana ke siapapun entah knapa .tolong bantuan nya.",tolong bantu saya untuk pengiriman saldo dana agar bisa soalnya saya tidak bisa mengirimkan saldo dana siapapun entah knapa tolong bantuan,tolong bantu saya untuk pengiriman saldo dana agar bisa soalnya saya tidak bisa mengirimkan saldo dana siapapun entah knapa tolong bantuan,"['tolong', 'bantu', 'saya', 'untuk', 'pengiriman', 'saldo', 'dana', 'agar', 'bisa', 'soalnya', 'saya', 'tidak', 'bisa', 'mengirimkan', 'saldo', 'dana', 'siapapun', 'entah', 'knapa', 'tolong', 'bantuan']","['tolong', 'bantu', 'pengiriman', 'saldo', 'dana', 'mengirimkan', 'saldo', 'dana', 'knapa', 'tolong', 'bantuan']",tolong bantu kirim saldo dana kirim saldo dana knapa tolong bantu,28,positive
dana emang gak aman uang saya di raib 700k hadeh parah dah,dana emang aman uang saya raib k hadeh parah,dana memang aman uang saya raib ke hadeh parah,"['dana', 'memang', 'aman', 'uang', 'saya', 'raib', 'ke', 'hadeh', 'parah']","['dana', 'aman', 'uang', 'raib', 'hadeh', 'parah']",dana aman uang raib hadeh parah,-8,negative
pembayaran cepat dan mudah,pembayaran cepat mudah,pembayaran cepat mudah,"['pembayaran', 'cepat', 'mudah']","['pembayaran', 'cepat', 'mudah']",bayar cepat mudah,8,positive
bantu login biar mudah,bantu login biar mudah,bantu login biar mudah,"['bantu', 'login', 'biar', 'mudah']","['bantu', 'login', 'biar', 'mudah']",bantu login biar mudah,8,positive
sangat kerennnn👍🏼👍🏼👍🏼👍🏼,sangat kerennnn,sangat keren,"['sangat', 'keren']",['keren'],keren,0,neutral
"kenapa saya mau transaksi selalu ditolak dengan alasan keamanan??? aplikasi ga jelas terus saldo saya buat apa ga bisa ditarik, orang lagi usaha malah jadi boncos begini. ko bisa aplikasi nahan uang seenaknya aja, ga jelas 👎",kenapa saya transaksi selalu ditolak dengan alasan keamanan aplikasi jelas terus saldo saya buat bisa ditarik orang lagi usaha malah jadi boncos begini bisa aplikasi nahan uang seenaknya jelas,kenapa saya transaksi selalu ditolak dengan alasan keamanan aplikasi jelas terus saldo saya buat bisa ditarik orang lagi usaha malah jadi boncos begini bisa aplikasi menahan uang seenaknya jelas,"['kenapa', 'saya', 'transaksi', 'selalu', 'ditolak', 'dengan', 'alasan', 'keamanan', 'aplikasi', 'jelas', 'terus', 'saldo', 'saya', 'buat', 'bisa', 'ditarik', 'orang', 'lagi', 'usaha', 'malah', 'jadi', 'boncos', 'begini', 'bisa', 'aplikasi', 'menahan', 'uang', 'seenaknya', 'jelas']","['transaksi', 'ditolak', 'alasan', 'keamanan', 'aplikasi', 'saldo', 'ditarik', 'orang', 'usaha', 'boncos', 'aplikasi', 'menahan', 'uang']",transaksi tolak alas aman aplikasi saldo tarik orang usaha boncos aplikasi tahan uang,-2,negative
