Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
terima kasih AQ sangat suka sekali...AQ kasih qm bintang 5...gopay,terima kasih sangat suka sekaliaq kasih bintang gopay,terima kasih sangat suka sekaliaq kasih bintang gopay,"['terima', 'kasih', 'sangat', 'suka', 'sekaliaq', 'kasih', 'bintang', 'gopay']","['terima', 'kasih', 'suka', 'sekaliaq', 'kasih', 'bintang', 'gopay']",terima kasih suka sekaliaq kasih bintang gopay,9,positive
Cashback 100% bohongan udah Wdp 3x tapi gak dapet cashback nya padahal udah ngikutin S&K nya,cashback bohongan udah tapi dapet cashback padahal udah ngikutin,cashback bohongan sudah tapi dapat cashback padahal sudah mengikuti,"['cashback', 'bohongan', 'sudah', 'tapi', 'dapat', 'cashback', 'padahal', 'sudah', 'mengikuti']","['cashback', 'bohongan', 'cashback', 'mengikuti']",cashback bohong cashback ikut,-8,negative
gopay 👍👍,gopay,gopay,['gopay'],['gopay'],gopay,0,neutral
karena praktis dan banyak diskon,karena praktis banyak diskon,karena praktis banyak diskon,"['karena', 'praktis', 'banyak', 'diskon']","['praktis', 'diskon']",praktis diskon,6,positive
"cepat,praktis dan ekonomis",cepatpraktis ekonomis,cepatpraktis ekonomis,"['cepatpraktis', 'ekonomis']","['cepatpraktis', 'ekonomis']",cepatpraktis ekonomis,3,positive
bagus bermanpaat..,bagus bermanpaat,bagus bermanpaat,"['bagus', 'bermanpaat']","['bagus', 'bermanpaat']",bagus bermanpaat,2,positive
aplikasi nya bagus😎😎😎,aplikasi bagus,aplikasi bagus,"['aplikasi', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus,-2,negative
mantaps,mantaps,mantaps,['mantaps'],['mantaps'],mantaps,0,neutral
mudah dipakai dimana saja dan kapan saja.,mudah dipakai dimana saja kapan saja,mudah dipakai dimana saja kapan saja,"['mudah', 'dipakai', 'dimana', 'saja', 'kapan', 'saja']","['mudah', 'dipakai', 'dimana']",mudah pakai mana,4,positive
"gopay saya tidak bisa transfer , ampun",gopay saya tidak bisa transfer ampun,gopay saya tidak bisa transfer ampun,"['gopay', 'saya', 'tidak', 'bisa', 'transfer', 'ampun']","['gopay', 'transfer', 'ampun']",gopay transfer ampun,1,positive
Transaksi lom masuk jg,transaksi masuk,transaksi masuk,"['transaksi', 'masuk']","['transaksi', 'masuk']",transaksi masuk,1,positive
sekali pernah telat angsuran 2 hari karena hp bermasalah berikutnya pinjaman tidak pernah disetujui... 3 bintang dulu,sekali pernah telat angsuran hari karena bermasalah berikutnya pinjaman tidak pernah disetujui bintang dulu,sekali pernah telat angsuran hari karena bermasalah berikutnya pinjaman tidak pernah disetujui bintang dulu,"['sekali', 'pernah', 'telat', 'angsuran', 'hari', 'karena', 'bermasalah', 'berikutnya', 'pinjaman', 'tidak', 'pernah', 'disetujui', 'bintang', 'dulu']","['telat', 'angsuran', 'bermasalah', 'pinjaman', 'disetujui', 'bintang']",telat angsur masalah pinjam tuju bintang,-5,negative
semoga membantu memudahkan segala transaksi digital...,semoga membantu memudahkan segala transaksi digital,semoga membantu memudahkan segala transaksi digital,"['semoga', 'membantu', 'memudahkan', 'segala', 'transaksi', 'digital']","['semoga', 'membantu', 'memudahkan', 'transaksi', 'digital']",moga bantu mudah transaksi digital,12,positive
puas bangett,puas bangett,puas banget,"['puas', 'banget']","['puas', 'banget']",puas banget,4,positive
mantap selalu termurah pokoke,mantap selalu termurah pokoke,mantap selalu termurah pokoke,"['mantap', 'selalu', 'termurah', 'pokoke']","['mantap', 'termurah', 'pokoke']",mantap murah pokoke,8,positive
"kecewa berat sih sekarang jadi susah buat transfer masa setiap mau transfer ""kami mendeteksi aktivitas tidak wajar"" padahal biasanya aja engga mohon di perbaiki secepatnya agar bisa lebih baik",kecewa berat sekarang jadi susah buat transfer masa setiap transfer kami mendeteksi aktivitas tidak wajar padahal biasanya engga mohon perbaiki secepatnya agar bisa lebih baik,kecewa berat sekarang jadi susah buat transfer masa setiap transfer kami mendeteksi aktivitas tidak wajar padahal biasanya tidak mohon perbaiki secepatnya agar bisa lebih baik,"['kecewa', 'berat', 'sekarang', 'jadi', 'susah', 'buat', 'transfer', 'masa', 'setiap', 'transfer', 'kami', 'mendeteksi', 'aktivitas', 'tidak', 'wajar', 'padahal', 'biasanya', 'tidak', 'mohon', 'perbaiki', 'secepatnya', 'agar', 'bisa', 'lebih', 'baik']","['kecewa', 'berat', 'susah', 'transfer', 'transfer', 'mendeteksi', 'aktivitas', 'wajar', 'mohon', 'perbaiki', 'secepatnya']",kecewa berat susah transfer transfer deteksi aktivitas wajar mohon baik cepat,8,positive
"Sy bingung dgn Gopaylater , tolong dilht sy byr tepat waktu trs loh !!! tgl 1 lunas tiap bln nya selalu , tp admin ga mau nge check sama skl !!!sy janji deh !!! sungguh !!! sy br cicil lg ini Rp 500rb jg sisa Rp 1jt tagihan bln ini tp tgl satu bsk jatuh temponya , sy jg byr R nya loh ya ?! sdh tentu mahal itu R nya !!! sy akan segera lunasi bln2 se trs nya ..sy stop or pk paylater lg dan tutup akun di Toped stop stop stop !!! titik !!! sakit hati ditagih trs dan paylater sy di Toped diblokir",bingung gopaylater tolong dilht tepat waktu lunas tiap selalu admin check sama janji sungguh cicil rb sisa tagihan satu jatuh temponya tentu mahal akan segera lunasi bln stop paylater tutup akun toped stop stop stop titik sakit hati ditagih paylater toped diblokir,bingung gopaylater tolong dilht tepat waktu lunas tiap selalu admin check sama janji sungguh cicil ribu sisa tagihan satu jatuh temponya tentu mahal akan segera lunasi bulan stop paylater tutup akun toped stop stop stop titik sakit hati ditagih paylater toped diblokir,"['bingung', 'gopaylater', 'tolong', 'dilht', 'tepat', 'waktu', 'lunas', 'tiap', 'selalu', 'admin', 'check', 'sama', 'janji', 'sungguh', 'cicil', 'ribu', 'sisa', 'tagihan', 'satu', 'jatuh', 'temponya', 'tentu', 'mahal', 'akan', 'segera', 'lunasi', 'bulan', 'stop', 'paylater', 'tutup', 'akun', 'toped', 'stop', 'stop', 'stop', 'titik', 'sakit', 'hati', 'ditagih', 'paylater', 'toped', 'diblokir']","['bingung', 'gopaylater', 'tolong', 'dilht', 'lunas', 'admin', 'check', 'janji', 'sungguh', 'cicil', 'ribu', 'sisa', 'tagihan', 'jatuh', 'temponya', 'mahal', 'lunasi', 'stop', 'paylater', 'tutup', 'akun', 'toped', 'stop', 'stop', 'stop', 'titik', 'sakit', 'hati', 'ditagih', 'paylater', 'toped', 'diblokir']",bingung gopaylater tolong dilht lunas admin check janji sungguh cicil ribu sisa tagih jatuh tempo mahal lunas stop paylater tutup akun toped stop stop stop titik sakit hati tagih paylater toped blokir,2,positive
"lebih baik ,mantap",lebih baik mantap,lebih baik mantap,"['lebih', 'baik', 'mantap']",['mantap'],mantap,5,positive
semua ulasan baik utk aplikasi ini adalah robot.,semua ulasan baik aplikasi adalah robot,semua ulasan baik aplikasi adalah robot,"['semua', 'ulasan', 'baik', 'aplikasi', 'adalah', 'robot']","['ulasan', 'aplikasi', 'robot']",ulas aplikasi robot,-4,negative
bagus mantap akurat buat pembayaran di segala bidang,bagus mantap akurat buat pembayaran segala bidang,bagus mantap akurat buat pembayaran segala bidang,"['bagus', 'mantap', 'akurat', 'buat', 'pembayaran', 'segala', 'bidang']","['bagus', 'mantap', 'akurat', 'pembayaran', 'bidang']",bagus mantap akurat bayar bidang,8,positive
membantu dalam segala hal!,membantu dalam segala,membantu dalam segala,"['membantu', 'dalam', 'segala']",['membantu'],bantu,3,positive
"nyesal transaksi pakek gopay ,lebih dari 150jt transaksi di gopay pas mau aktifin gopay pinjam 2x ditolak terus ..",nyesal transaksi pakek gopay lebih dari jt transaksi gopay aktifin gopay pinjam ditolak terus,nyesal transaksi pakai gopay lebih dari juta transaksi gopay aktifin gopay pinjam ditolak terus,"['nyesal', 'transaksi', 'pakai', 'gopay', 'lebih', 'dari', 'juta', 'transaksi', 'gopay', 'aktifin', 'gopay', 'pinjam', 'ditolak', 'terus']","['nyesal', 'transaksi', 'pakai', 'gopay', 'juta', 'transaksi', 'gopay', 'aktifin', 'gopay', 'pinjam', 'ditolak']",nyesal transaksi pakai gopay juta transaksi gopay aktifin gopay pinjam tolak,2,positive
Aplikasinya josssss,aplikasinya josssss,aplikasinya josssss,"['aplikasinya', 'josssss']","['aplikasinya', 'josssss']",aplikasi josssss,-4,negative
udh lapor ke cs nya mlah gk di tindak sma sekali mau nunggu smpe kpan ini akun gw ke beku alesan transaksi ilegal mana pelayanan cs nya yg jwab bot lgi,lapor mlah tindak sekali nunggu smpe kpan akun beku alesan transaksi ilegal mana pelayanan jwab,lapor malah tindak sekali menunggu sampai kapan akun beku alesan transaksi ilegal mana pelayanan jawab,"['lapor', 'malah', 'tindak', 'sekali', 'menunggu', 'sampai', 'kapan', 'akun', 'beku', 'alesan', 'transaksi', 'ilegal', 'mana', 'pelayanan', 'jawab']","['lapor', 'tindak', 'menunggu', 'akun', 'beku', 'alesan', 'transaksi', 'ilegal', 'pelayanan']",lapor tindak tunggu akun beku alesan transaksi ilegal layan,9,positive
SANGET BAIK,sanget baik,sanget baik,"['sanget', 'baik']",['sanget'],sanget,0,neutral
profesional,profesional,profesional,['profesional'],['profesional'],profesional,0,neutral
simpell mudah thx..,simpell mudah,simpell mudah,"['simpell', 'mudah']","['simpell', 'mudah']",simpell mudah,4,positive
lumayan bisa untuk simpanan,lumayan bisa untuk simpanan,lumayan bisa untuk simpanan,"['lumayan', 'bisa', 'untuk', 'simpanan']","['lumayan', 'simpanan']",lumayan simpan,-2,negative
"best sih, ada tempat nyimpen duit yg tersembunyi, jadi ga selalu kegiur buat ambil uangnya, buat saya yg pelajar sangat berguna buat nabung ❤️ sama aku ga kuat mental kalo liat uang gede, jadi fitur itu berguna banget. thank you dah hadir gopay",best tempat nyimpen duit tersembunyi jadi selalu kegiur buat ambil uangnya buat saya pelajar sangat berguna buat nabung sama kuat mental kalo liat uang gede jadi fitur berguna banget thank hadir gopay,best tempat menyimpan duit tersembunyi jadi selalu kegiur buat ambil uangnya buat saya pelajar sangat berguna buat nabung sama kuat mental kalau lihat uang gede jadi fitur berguna banget thank hadir gopay,"['best', 'tempat', 'menyimpan', 'duit', 'tersembunyi', 'jadi', 'selalu', 'kegiur', 'buat', 'ambil', 'uangnya', 'buat', 'saya', 'pelajar', 'sangat', 'berguna', 'buat', 'nabung', 'sama', 'kuat', 'mental', 'kalau', 'lihat', 'uang', 'gede', 'jadi', 'fitur', 'berguna', 'banget', 'thank', 'hadir', 'gopay']","['best', 'menyimpan', 'duit', 'tersembunyi', 'kegiur', 'ambil', 'uangnya', 'pelajar', 'berguna', 'nabung', 'kuat', 'mental', 'lihat', 'uang', 'gede', 'fitur', 'berguna', 'banget', 'thank', 'hadir', 'gopay']",best simpan duit sembunyi giur ambil uang ajar guna nabung kuat mental lihat uang gede fitur guna banget thank hadir gopay,9,positive
"apapun transaksi kebutuhannya, gojekin ajaaaaaaa...",apapun transaksi kebutuhannya gojekin ajaaaaaaa,apapun transaksi kebutuhannya gojekin ajaaaaaaa,"['apapun', 'transaksi', 'kebutuhannya', 'gojekin', 'ajaaaaaaa']","['apapun', 'transaksi', 'kebutuhannya', 'gojekin', 'ajaaaaaaa']",apa transaksi butuh gojekin ajaaaaaaa,-4,negative
kecewa dah katanya klo beli wdp dapet case back aku dah ada vocher nya malah gada caseback apapun,kecewa katanya beli dapet case back vocher malah gada caseback apapun,kecewa katanya beli dapat case back vocher malah tidak ada caseback apapun,"['kecewa', 'katanya', 'beli', 'dapat', 'case', 'back', 'vocher', 'malah', 'tidak', 'ada', 'caseback', 'apapun']","['kecewa', 'beli', 'case', 'back', 'vocher', 'caseback', 'apapun']",kecewa beli case back vocher caseback apa,-1,negative
sangat bagus dan paketnya murah-murah,sangat bagus paketnya murahmurah,sangat bagus paketnya murahmurah,"['sangat', 'bagus', 'paketnya', 'murahmurah']","['bagus', 'paketnya', 'murahmurah']",bagus paket murahmurah,6,positive
"GIMANA INI, TRANSFER KE BANK KOK 2 HARI BELUM MASUK. NILAI BINTANG 1 AKAN SAYA PERTAHANKAN SELAMA UANG MASIH BELUM MASUK",gimana transfer bank hari belum masuk nilai bintang akan saya pertahankan selama uang masih belum masuk,bagaimana transfer bank hari belum masuk nilai bintang akan saya pertahankan selama uang masih belum masuk,"['bagaimana', 'transfer', 'bank', 'hari', 'belum', 'masuk', 'nilai', 'bintang', 'akan', 'saya', 'pertahankan', 'selama', 'uang', 'masih', 'belum', 'masuk']","['transfer', 'bank', 'masuk', 'nilai', 'bintang', 'pertahankan', 'uang', 'masuk']",transfer bank masuk nilai bintang tahan uang masuk,0,neutral
"gak bisa hapus aplikasi terhubung google Play, hubungi customer service gak bisa menghubungi customer service terbatas dengan topik yang di sediakan sementara topik saya gak ada opsinya",bisa hapus aplikasi terhubung google play hubungi customer service bisa menghubungi customer service terbatas dengan topik yang sediakan sementara topik saya opsinya,bisa hapus aplikasi terhubung google play hubungi customer service bisa menghubungi customer service terbatas dengan topik yang sediakan sementara topik saya opsinya,"['bisa', 'hapus', 'aplikasi', 'terhubung', 'google', 'play', 'hubungi', 'customer', 'service', 'bisa', 'menghubungi', 'customer', 'service', 'terbatas', 'dengan', 'topik', 'yang', 'sediakan', 'sementara', 'topik', 'saya', 'opsinya']","['hapus', 'aplikasi', 'terhubung', 'google', 'play', 'hubungi', 'customer', 'service', 'menghubungi', 'customer', 'service', 'terbatas', 'topik', 'sediakan', 'topik', 'opsinya']",hapus aplikasi hubung google play hubung customer service hubung customer service batas topik sedia topik opsi,-5,negative
"Nyoba² Gopay pinjam, potongannya gak ngotak, bunganya juga gede banget.",nyoba gopay pinjam potongannya ngotak bunganya juga gede banget,mencoba gopay pinjam potongannya ngotak bunganya juga gede banget,"['mencoba', 'gopay', 'pinjam', 'potongannya', 'ngotak', 'bunganya', 'juga', 'gede', 'banget']","['mencoba', 'gopay', 'pinjam', 'potongannya', 'ngotak', 'bunganya', 'gede', 'banget']",coba gopay pinjam potong ngotak bunga gede banget,6,positive
bagus Transfer dan narik saldo lebih muda,bagus transfer narik saldo lebih muda,bagus transfer menarik saldo lebih muda,"['bagus', 'transfer', 'menarik', 'saldo', 'lebih', 'muda']","['bagus', 'transfer', 'menarik', 'saldo', 'muda']",bagus transfer tarik saldo muda,4,positive
"mantap, penggunaanya muda,.murah",mantap penggunaanya mudamurah,mantap penggunaanya mudamurah,"['mantap', 'penggunaanya', 'mudamurah']","['mantap', 'penggunaanya', 'mudamurah']",mantap penggunaanya mudamurah,5,positive
Luar biasa semua proses money praktis dan simple,luar biasa semua proses money praktis simple,luar biasa semua proses money praktis simple,"['luar', 'biasa', 'semua', 'proses', 'money', 'praktis', 'simple']","['proses', 'money', 'praktis', 'simple']",proses money praktis simple,8,positive
cepat dan simpel,cepat simpel,cepat simpel,"['cepat', 'simpel']","['cepat', 'simpel']",cepat simpel,6,positive
gapoay nya ga ke buka,gapoay buka,gapoay buka,"['gapoay', 'buka']","['gapoay', 'buka']",gapoay buka,3,positive
sangat membantu dan memudahkan kita untuk transaksi,sangat membantu memudahkan kita untuk transaksi,sangat membantu memudahkan kita untuk transaksi,"['sangat', 'membantu', 'memudahkan', 'kita', 'untuk', 'transaksi']","['membantu', 'memudahkan', 'transaksi']",bantu mudah transaksi,11,positive
bagus dan baik,bagus baik,bagus baik,"['bagus', 'baik']",['bagus'],bagus,2,positive
"saya memberikan bintang satu karena susah akses untuk membuka gopay pinjamnya, padahal sudah mengaktifkan pelacakan",saya memberikan bintang satu karena susah akses untuk membuka gopay pinjamnya padahal sudah mengaktifkan pelacakan,saya memberikan bintang satu karena susah akses untuk membuka gopay pinjamnya padahal sudah mengaktifkan pelacakan,"['saya', 'memberikan', 'bintang', 'satu', 'karena', 'susah', 'akses', 'untuk', 'membuka', 'gopay', 'pinjamnya', 'padahal', 'sudah', 'mengaktifkan', 'pelacakan']","['bintang', 'susah', 'akses', 'membuka', 'gopay', 'pinjamnya', 'mengaktifkan', 'pelacakan']",bintang susah akses buka gopay pinjam aktif lacak,4,positive
isiin gopay ku lagi min. buat top ap ff,isiin gopay lagi buat,isiin gopay lagi buat,"['isiin', 'gopay', 'lagi', 'buat']","['isiin', 'gopay']",isiin gopay,0,neutral
hp gw ngecrash 2x gara gara gopay,ngecrash gara gara gopay,ngecrash gara gara gopay,"['ngecrash', 'gara', 'gara', 'gopay']","['ngecrash', 'gara', 'gara', 'gopay']",ngecrash gara gara gopay,-8,negative
sejauh ini lancar,sejauh lancar,sejauh lancar,"['sejauh', 'lancar']",['lancar'],lancar,4,positive
"saya udah lunas tapi masih ditagih,,kenapa ini konfirmasi susah,,tolong lebih amanah",saya udah lunas tapi masih ditagihkenapa konfirmasi susahtolong lebih amanah,saya sudah lunas tapi masih ditagihkenapa konfirmasi susahtolong lebih amanah,"['saya', 'sudah', 'lunas', 'tapi', 'masih', 'ditagihkenapa', 'konfirmasi', 'susahtolong', 'lebih', 'amanah']","['lunas', 'ditagihkenapa', 'konfirmasi', 'susahtolong', 'amanah']",lunas ditagihkenapa konfirmasi susahtolong amanah,8,positive
"plis event hadiahnya jangan pakai block puzzle mabar, dipikir semua orang punya temen",plis event hadiahnya jangan pakai block puzzle mabar dipikir semua orang punya temen,plis event hadiahnya jangan pakai block puzzle mabar dipikir semua orang punya teman,"['plis', 'event', 'hadiahnya', 'jangan', 'pakai', 'block', 'puzzle', 'mabar', 'dipikir', 'semua', 'orang', 'punya', 'teman']","['plis', 'event', 'hadiahnya', 'pakai', 'block', 'puzzle', 'mabar', 'dipikir', 'orang', 'teman']",plis event hadiah pakai block puzzle mabar pikir orang teman,1,positive
"sangat membantu, lebih baik dari aplikasi lainnya🥰",sangat membantu lebih baik dari aplikasi lainnya,sangat membantu lebih baik dari aplikasi lainnya,"['sangat', 'membantu', 'lebih', 'baik', 'dari', 'aplikasi', 'lainnya']","['membantu', 'aplikasi']",bantu aplikasi,-1,negative
Terbaik (Gopay),terbaik gopay,terbaik gopay,"['terbaik', 'gopay']","['terbaik', 'gopay']",baik gopay,3,positive
"tolong ini saya topup gopay dari tanggal 13 desember 2025 2× topup gada yang masuk ke gopay nya baik saldo ataupun riwayat topup,dan dari seabank nya saldo sudah terpotong",tolong saya topup gopay dari tanggal desember  topup gada yang masuk gopay baik saldo ataupun riwayat topupdan dari seabank saldo sudah terpotong,tolong saya topup gopay dari tanggal desember topup tidak ada yang masuk gopay baik saldo ataupun riwayat topupdan dari seabank saldo sudah terpotong,"['tolong', 'saya', 'topup', 'gopay', 'dari', 'tanggal', 'desember', 'topup', 'tidak', 'ada', 'yang', 'masuk', 'gopay', 'baik', 'saldo', 'ataupun', 'riwayat', 'topupdan', 'dari', 'seabank', 'saldo', 'sudah', 'terpotong']","['tolong', 'topup', 'gopay', 'tanggal', 'desember', 'topup', 'masuk', 'gopay', 'saldo', 'riwayat', 'topupdan', 'seabank', 'saldo', 'terpotong']",tolong topup gopay tanggal desember topup masuk gopay saldo riwayat topupdan seabank saldo potong,-2,negative
